x;y;z;a
6.9;-7.257;-3.03;10.462
14.102;0.328;-2.685;14.359
9.218;7.137;-1.698;11.781
10.003;5.873;-1.967;11.765
9.505;-4.738;-2.704;10.959
6.057;2.732;-3.422;7.474
9.869;4.571;-3.786;11.516
8.796;0.098;1.462;8.917
13.537;0.941;-1.9;13.702
11.439;2.454;-1.967;11.864
6.603;0.75;-1.689;6.857
12.139;1.305;-1.21;12.268
7.695;2.071;0.045;7.969
7.379;3.699;0.571;8.274
12.34;2.205;0.935;12.57
8.356;-1.252;-0.971;8.505
6.335;0.73;-0.98;6.452
9.4;4.848;1.108;10.634
5.894;2.052;1.27;6.369
9.744;0.462;2.161;9.992
7.752;1.678;0.322;7.938
6.536;2.224;-0.894;6.962
9.553;2.138;-1.545;9.91
9.17;0.625;0.476;9.203
8.643;0.931;0.859;8.735
