x;y;z;a
8.212;-7.621;4.948;12.247
3.788;0.07;-0.022;3.788
-6.91;17.116;-2.043;18.571
0.886;13.717;2.477;13.967
1.068;-7.841;1.73;8.1
5.904;-9.718;6.059;12.884
4.19;-8.234;5.944;10.985
0.148;0.558;7.61;7.632
-1.451;5.615;6.911;9.022
-3.022;8.248;5.484;10.356
-4.314;9.656;6.337;12.329
-2.591;9.158;5.896;11.196
-3.596;8.306;8.846;12.656
-3.931;7.348;7.639;11.305
-1.528;-1.175;7.744;7.981
-3.721;-1.396;7.476;8.467
7.522;-6.395;3.215;10.383
4.104;-4.163;4.785;7.554
-4.228;14.99;-3.69;16.006
-5.061;9.694;3.444;11.466
-6.057;11.476;3.033;13.326
1.623;-1.635;1.117;2.561
13.431;-17.197;0.447;21.825
5.224;-9.948;11.0;15.724
-3.385;-3.464;8.223;9.544
