x;y;z;a
10.309;4.801;4.747;12.323
6.728;-2.162;-3.69;7.972
6.182;1.477;2.458;6.815
8.806;-0.984;3.291;9.452
9.026;0.75;1.519;9.184
7.925;1.726;1.012;8.173
8.806;3.536;1.912;9.68
8.164;3.019;-0.415;8.714
8.289;2.981;2.056;9.045
9.007;2.272;2.017;9.506
8.356;2.799;1.472;8.934
6.076;0.874;3.176;6.912
10.98;2.186;0.907;11.232
7.8;3.24;0.102;8.447
9.342;2.943;-1.871;9.972
8.011;2.674;-0.971;8.501
8.882;2.818;0.255;9.322
8.758;2.042;-0.482;9.006
8.384;2.598;-1.421;8.892
8.691;2.291;1.098;9.055
8.289;1.918;1.855;8.707
8.356;2.569;1.021;8.801
7.771;2.837;0.983;8.331
8.26;2.761;1.567;8.849
8.384;2.761;1.251;8.915
