x;y;z;a
-0.733;-5.562;3.818;6.786
-7.504;2.636;6.672;10.381
-7.053;3.144;4.661;9.02
-0.972;5.203;5.465;7.608
8.174;10.575;1.874;13.497
4.764;6.314;-7.923;11.196
10.75;3.584;-5.366;12.538
-0.388;8.286;-2.685;8.719
-1.92;7.884;-6.286;10.264
-0.398;4.724;-4.38;6.454
1.221;7.654;-2.723;8.216
-0.512;6.496;-2.991;7.17
-0.522;7.683;-0.233;7.704
0.053;6.917;-5.615;8.91
5.301;8.842;-1.267;10.387
0.436;3.929;-3.48;5.266
2.59;8.88;-3.92;10.047
5.013;7.109;-2.991;9.199
6.086;7.29;-3.671;10.182
8.423;4.58;-7.837;12.383
7.226;-0.179;-4.217;8.368
6.526;1.602;-1.363;6.857
7.839;0.539;-6.132;9.967
7.369;-1.932;-6.19;9.816
7.034;1.315;-5.031;8.747
