x;y;z;a
3.653;9.33;-4.131;10.838
2.102;7.329;-1.612;7.793
1.231;8.67;-1.497;8.884
1.661;9.924;-0.808;10.095
1.537;5.002;-0.798;5.293
1.853;7.702;0.236;7.926
-0.11;10.432;-0.894;10.47
0.847;9.857;1.376;9.989
1.729;5.749;1.644;6.224
2.418;8.813;0.82;9.176
1.173;9.445;2.228;9.775
1.633;8.267;1.567;8.572
-1.987;12.452;7.476;14.66
4.544;7.118;-0.645;8.469
0.867;12.625;-2.848;12.971
3.414;8.574;-0.051;9.229
2.83;9.407;-4.399;10.763
3.529;7.731;-4.428;9.583
3.596;8.593;-5.098;10.619
1.298;4.37;-1.267;4.731
4.353;15.163;-3.087;16.074
2.15;8.411;-2.733;9.101
4.084;8.574;-1.411;9.601
7.858;5.586;-1.708;9.791
3.73;6.237;-4.083;8.336
