x;y;z;a
16.4;-2.507;-7.607;18.252
-2.093;8.258;-6.276;10.581
-4.065;9.273;0.907;10.165
1.451;-4.69;2.4;5.465
-9.112;20.008;-0.195;21.987
-0.034;1.066;2.975;3.16
-0.704;12.855;-2.714;13.157
3.299;9.723;1.902;10.442
1.585;13.697;0.006;13.789
1.738;4.982;2.037;5.656
4.918;5.509;6.27;9.687
4.448;4.896;5.944;8.893
3.788;6.007;6.614;9.705
3.098;7.176;5.81;9.739
1.269;7.875;6.969;10.592
4.985;-1.137;7.467;9.049
2.38;2.521;7.792;8.529
3.778;2.253;7.878;9.023
1.729;3.402;8.261;9.1
-1.374;3.441;9.257;9.971
-1.374;3.441;9.257;9.971
-1.374;3.441;9.257;9.971
-1.374;3.441;9.257;9.971
-1.374;3.441;9.257;9.971
-1.374;3.441;9.257;9.971
