x;y;z;a
1.796;-0.687;1.577;2.486
-1.767;2.703;6.097;6.9
-6.421;2.234;-2.934;7.405
-0.647;10.365;4.287;11.235
0.723;7.578;6.557;10.047
0.148;7.75;5.791;9.676
-1.777;11.207;0.466;11.357
-1.997;9.062;-2.302;9.561
-1.566;8.737;-3.039;9.382
-1.7;8.698;-2.857;9.312
-2.026;8.574;-3.547;9.497
-1.633;8.382;-2.148;8.806
-0.943;7.635;-0.894;7.745
-1.183;8.938;-1.718;9.178
-1.202;8.957;-1.871;9.229
-1.154;9.244;-1.641;9.459
-0.838;7.856;0.284;7.905
0.436;5.873;5.542;8.087
0.196;7.98;4.756;9.292
0.349;8.315;4.651;9.534
0.263;8.162;4.613;9.379
0.043;8.239;4.574;9.423
0.359;8.219;4.603;9.427
0.704;7.856;5.197;9.445
0.416;9.081;3.559;9.763
