x;y;z;a
-5.933;-1.128;8.606;10.514
-5.416;-0.112;8.606;10.169
-4.314;-1.003;8.453;9.543
-4.908;-0.821;10.359;11.492
-5.397;-0.256;7.811;9.498
-4.86;-0.639;9.114;10.349
-4.381;-0.888;8.855;9.92
-4.142;-0.926;8.989;9.941
-4.611;-0.381;8.558;9.729
-4.42;-0.668;8.52;9.621
-5.014;-0.256;8.74;10.079
-4.506;-0.697;8.06;9.261
-3.721;-0.802;8.683;9.48
-3.644;-0.122;10.234;10.864
-3.864;-0.63;10.091;10.824
-3.769;-0.515;8.415;9.234
-3.299;-0.946;8.817;9.461
-3.405;-0.39;9.085;9.71
-3.816;-0.754;8.999;9.804
-3.529;-0.534;11.096;11.656
-3.414;-0.448;8.941;9.582
-3.06;-0.859;9.717;10.224
-3.079;-1.597;8.759;9.421
-3.06;-1.578;10.244;10.807
-2.639;-0.591;10.234;10.585
