x;y;z;a
10.022;1.133;-4.073;10.877
5.042;-0.495;-4.073;6.501
21.074;17.451;-0.664;27.37
10.577;11.131;1.73;15.452
16.333;4.772;-2.283;17.168
2.897;-2.066;-1.105;3.726
15.184;4.312;-0.961;15.814
9.218;1.094;2.132;9.524
11.861;3.192;1.443;12.367
10.587;3.105;-0.674;11.054
5.741;1.228;-1.21;5.995
13.403;3.029;-1.076;13.783
7.436;-1.482;0.552;7.603
8.624;1.391;3.818;9.533
10.712;4.398;-0.185;11.581
10.089;2.674;-2.828;10.814
9.811;1.027;-1.67;10.005
10.223;1.008;1.97;10.46
11.478;5.701;2.822;13.122
10.194;4.484;0.102;11.138
11.392;5.097;-1.267;12.544
7.139;1.152;-0.923;7.29
8.097;0.175;0.341;8.106
9.945;3.019;-0.271;10.397
6.029;4.619;0.447;7.607
