x;y;z;a
12.809;-1.558;9.87;16.246
0.273;-0.668;8.443;8.474
-1.796;0.922;5.398;5.763
2.983;8.526;7.467;11.719
1.001;6.218;5.341;8.257
-1.413;15.191;-8.938;17.682
0.235;5.097;-7.703;9.24
-2.016;8.746;-0.722;9.004
-1.02;9.78;5.542;11.288
3.96;1.382;9.133;10.05
-1.93;1.631;-0.789;2.647
-2.753;4.753;6.863;8.791
-0.551;14.981;-5.079;15.828
-2.782;-2.708;-2.771;4.77
-0.579;9.876;-6.334;11.747
0.33;9.503;3.962;10.301
3.529;1.468;6.317;7.384
0.752;-0.371;6.921;6.971
-2.006;7.741;5.839;9.901
2.341;5.433;5.408;8.015
-1.681;10.24;4.306;11.235
13.173;-6.069;13.471;19.795
-3.156;2.904;0.878;4.378
1.135;0.721;5.321;5.489
2.131;7.798;4.22;9.119
