x;y;z;a
8.183;6.285;-6.726;12.317
4.659;2.464;-2.876;6.004
14.696;1.449;0.361;14.771
10.903;-2.2;3.176;11.567
10.989;4.906;-7.665;14.268
5.818;1.755;-3.815;7.175
11.008;2.655;-2.752;11.654
8.825;0.481;-3.106;9.368
7.532;0.855;-2.407;7.953
8.796;0.366;-0.089;8.804
6.574;0.366;0.859;6.64
9.706;4.111;-1.651;10.669
10.376;1.085;-1.267;10.51
9.447;-1.836;-3.183;10.137
13.518;3.986;0.025;14.093
9.457;-1.281;4.402;10.51
16.601;3.584;-2.541;17.173
8.451;1.248;-3.719;9.317
5.99;-3.455;-2.187;7.253
12.148;3.421;1.376;12.695
6.239;2.004;-0.109;6.554
14.121;-0.179;1.653;14.219
6.057;-1.731;-0.453;6.316
11.296;-0.112;-3.125;11.721
8.327;3.163;-1.038;8.968
