x;y;z;a
14.667;-1.855;3.138;15.113
9.744;3.048;-2.014;10.407
10.702;7.674;-3.212;13.555
16.41;0.366;-2.982;16.682
4.582;-2.258;-2.062;5.509
20.442;2.023;-2.646;20.711
12.589;6.754;2.027;14.429
12.589;6.754;2.027;14.429
12.589;6.754;2.027;14.429
6.718;3.728;0.744;7.719
9.112;1.621;2.113;9.493
13.958;2.569;-0.473;14.2
5.31;2.981;0.169;6.092
6.67;2.828;-0.137;7.246
9.304;1.487;3.981;10.228
4.63;-3.244;3.349;6.571
9.4;-2.353;0.38;9.697
8.854;-1.511;3.732;9.726
5.09;6.103;0.313;7.953
6.689;4.609;0.045;8.124
14.159;0.414;-3.202;14.523
5.942;2.866;-6.267;9.099
5.377;6.515;-5.098;9.867
9.84;-5.609;4.488;12.183
19.34;4.657;-3.901;20.272
