x;y;z;a
-0.512;5.385;8.568;10.132
-9.247;0.031;4.364;10.225
0.455;-7.994;5.551;9.743
0.455;-7.994;5.551;9.743
0.455;-7.994;5.551;9.743
0.455;-7.994;5.551;9.743
-5.617;4.188;-0.722;7.043
-8.653;13.554;2.037;16.209
-5.387;26.023;5.484;27.134
-1.604;-3.876;4.67;6.278
-1.413;-0.984;4.613;4.924
-7.475;5.107;6.241;10.996
-3.309;6.256;9.018;11.464
-3.625;5.959;6.796;9.739
-3.96;8.382;6.078;11.085
-3.318;5.528;8.97;11.047
-5.282;5.548;8.309;11.301
-4.267;2.167;8.424;9.689
-0.407;0.366;4.699;4.731
4.017;-2.554;11.901;12.818
1.556;-2.717;12.265;12.658
-3.137;-2.736;13.5;14.127
-3.462;6.323;6.442;9.668
1.049;0.75;4.967;5.132
-0.12;-5.322;11.154;12.359
