x;y;z;a
6.986;8.382;-4.715;11.887
7.12;1.65;-4.715;8.698
9.122;3.517;-4.37;10.709
7.896;-1.06;-5.587;9.73
9.265;2.023;-0.884;9.525
10.472;0.223;-4.619;11.448
6.881;3.086;-3.221;8.2
5.32;-2.095;-2.263;6.149
7.973;2.588;-5.338;9.937
11.478;5.528;-0.492;12.749
8.892;-2.076;-3.403;9.745
6.555;0.864;-2.35;7.017
7.206;4.599;1.653;8.708
8.02;2.129;1.357;8.408
9.045;-0.639;-0.252;9.071
11.803;3.0;-1.325;12.25
5.425;2.713;-0.549;6.09
8.576;5.672;1.404;10.377
8.356;1.219;-0.961;8.499
8.633;5.021;-3.547;10.598
8.653;9.522;0.303;12.87
11.286;5.576;0.974;12.626
8.988;3.278;-6.592;11.618
8.001;1.659;-1.67;8.34
9.601;1.027;-0.434;9.665
