x;y;z;a
-0.388;5.136;8.491;9.931
1.767;4.303;8.185;9.414
2.236;3.929;8.376;9.518
2.236;3.929;8.376;9.518
2.236;3.929;8.376;9.518
2.236;3.929;8.376;9.518
2.236;3.929;8.376;9.518
2.236;3.929;8.376;9.518
2.236;3.929;8.376;9.518
2.265;3.862;8.357;9.481
2.274;3.795;8.463;9.549
2.341;3.833;8.549;9.657
2.274;3.833;8.482;9.582
2.418;3.623;8.472;9.526
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.37;3.737;8.53;9.609
2.38;3.69;8.463;9.534
