x;y;z;a
-4.161;5.557;5.772;9.028
-4.803;9.627;5.235;11.965
-2.188;8.947;4.076;10.073
-3.529;7.482;3.502;8.983
-2.006;8.105;4.651;9.557
-1.566;8.373;3.464;9.195
-1.757;9.196;4.565;10.416
-1.451;8.526;4.325;9.67
-4.152;7.348;6.346;10.559
-2.169;7.07;5.647;9.305
-4.362;5.615;7.285;10.179
-4.132;2.866;7.486;9.018
-4.276;5.816;8.491;11.145
-4.544;4.015;8.396;10.357
-1.853;12.29;11.565;16.977
-7.255;-3.665;4.412;9.248
1.47;21.349;15.865;26.64
-2.6;-0.227;8.807;9.186
-1.911;-1.185;9.353;9.62
-2.457;-0.649;9.698;10.025
-2.457;-0.16;10.072;10.368
-2.073;-0.668;9.823;10.061
-2.399;-0.687;9.765;10.079
-2.811;-1.08;8.913;9.408
-2.524;-0.218;9.861;10.181
