x;y;z;a
13.594;3.048;-1.124;13.977
5.387;11.514;1.232;12.771
20.767;7.788;-4.61;22.654
37.306;-28.163;-39.0;60.876
11.171;0.299;-1.22;11.242
14.734;3.172;-2.273;15.242
6.565;11.61;0.887;13.367
23.918;7.817;-4.342;25.535
11.947;2.033;-2.397;12.354
7.312;-1.932;-2.417;7.939
18.861;6.017;-3.71;20.142
7.743;4.044;-0.262;8.739
7.092;5.308;-0.195;8.86
10.961;-6.605;2.027;12.957
5.492;0.682;-0.511;5.558
12.359;5.299;0.504;13.456
6.067;2.186;0.255;6.454
9.313;2.176;-2.493;9.884
9.84;1.286;0.188;9.926
7.484;-0.371;-0.904;7.548
10.53;3.163;-2.761;11.336
6.383;0.252;-1.641;6.595
9.151;4.331;-1.986;10.317
6.804;-1.319;-2.819;7.482
7.082;0.003;-0.616;7.109
