x;y;z;a
28.85;12.558;-3.911;31.707
4.669;-5.811;3.492;8.231
-0.637;18.831;3.703;19.202
-1.346;3.757;2.142;4.529
3.232;9.761;7.955;13.0
0.627;11.447;3.492;11.984
2.265;10.221;3.358;10.994
6.431;8.823;5.034;12.022
1.307;3.728;-1.67;4.289
-3.223;6.706;-15.93;17.582
2.159;18.409;-10.519;21.312
3.462;4.36;-0.214;5.571
6.239;7.702;-5.338;11.258
0.991;14.483;-1.449;14.589
3.673;6.256;-6.372;9.656
3.194;5.088;-2.263;6.419
-1.978;-0.448;2.793;3.452
17.865;5.931;-8.584;20.689
-1.872;11.868;2.113;12.199
26.935;20.669;0.61;33.957
5.033;3.307;-4.102;7.286
5.262;-3.139;-18.151;19.158
14.887;0.472;-2.062;15.037
7.149;19.348;-6.525;21.634
-1.901;10.604;-1.344;10.857
