x;y;z;a
3.826;1.315;8.779;9.666
2.648;3.0;8.271;9.188
2.523;4.312;8.012;9.443
2.571;4.283;7.974;9.41
2.332;4.81;7.706;9.379
2.514;4.245;7.974;9.377
2.887;3.067;8.367;9.367
2.045;4.015;6.471;7.885
1.623;9.809;3.598;10.573
8.835;7.788;2.784;12.102
8.94;5.241;-2.168;10.587
5.837;-0.936;1.366;6.067
9.716;-0.4;0.926;9.768
8.04;4.638;-0.137;9.282
15.107;3.421;-3.547;15.891
8.729;2.885;-3.518;9.844
9.62;0.529;-1.267;9.717
19.197;-15.675;9.736;26.627
6.057;1.228;-0.635;6.213
11.918;2.646;-1.085;12.257
7.197;3.038;-0.655;7.839
8.997;1.698;-2.637;9.528
9.649;1.315;-1.133;9.803
12.273;1.324;3.291;12.775
13.843;3.996;-0.664;14.424
