x;y;z;a
5.071;4.666;3.186;7.592
11.765;9.053;1.749;14.947
10.989;0.539;-2.465;11.275
6.785;-0.955;-1.287;6.972
15.72;4.513;-0.022;16.355
7.982;4.762;2.266;9.567
13.996;3.019;-0.176;14.319
12.081;1.832;-0.406;12.226
6.986;0.721;-0.568;7.046
7.542;1.487;-1.277;7.792
9.026;1.793;2.276;9.48
9.447;3.939;4.316;11.108
12.636;7.549;-1.239;14.772
8.777;9.158;-3.25;13.095
1.997;2.837;7.495;8.259
5.588;-0.773;6.48;8.592
2.408;-3.637;7.534;8.705
-0.809;-2.085;4.594;5.109
5.626;6.505;8.29;11.946
7.944;0.185;-2.972;8.484
13.613;5.04;-2.809;14.786
9.706;6.448;3.511;12.17
12.416;3.881;0.677;13.026
11.554;2.186;-1.928;11.916
3.529;-2.459;-1.038;4.424
