x;y;z;a
7.934;3.307;3.818;9.405
11.487;4.743;0.744;12.45
6.718;1.468;-7.09;9.877
8.394;3.393;0.38;9.062
7.81;1.966;-0.875;8.101
7.886;3.766;-2.158;9.002
11.085;3.661;4.546;12.528
10.338;1.678;1.242;10.547
10.156;1.525;-3.796;10.949
5.626;0.185;-0.98;5.714
15.213;3.718;-2.244;15.82
9.275;3.517;-4.15;10.753
8.863;1.975;0.753;9.112
9.38;1.726;3.061;10.017
8.48;1.726;1.357;8.76
8.413;2.224;1.261;8.793
8.902;1.248;-0.185;8.99
8.518;2.54;-1.22;8.972
10.501;1.784;-0.865;10.686
8.423;-0.725;1.127;8.529
34.472;-2.468;12.427;36.726
0.713;3.038;11.288;11.711
-0.177;11.169;7.246;13.315
1.125;4.245;6.346;7.718
0.752;4.887;10.321;11.444
