x;y;z;a
0.771;6.582;6.375;9.195
2.868;5.471;7.218;9.5
2.15;6.304;6.748;9.482
2.016;6.036;7.093;9.529
4.037;4.322;8.635;10.466
4.037;4.322;8.635;10.466
1.958;3.259;8.482;9.295
1.978;3.24;9.008;9.775
-0.896;9.627;14.075;17.076
-9.199;1.927;3.732;10.112
-9.199;1.927;3.732;10.112
-9.199;1.927;3.732;10.112
-9.199;1.927;3.732;10.112
-9.199;1.927;3.732;10.112
-9.199;1.927;3.732;10.112
-9.199;1.927;3.732;10.112
-9.256;1.985;3.684;10.158
-9.314;1.602;3.511;10.082
-9.515;1.525;3.243;10.167
-9.199;1.947;3.837;10.155
-9.247;1.947;3.885;10.217
-8.863;-0.141;2.697;9.266
-6.747;6.074;5.082;10.404
-5.425;6.658;10.933;13.904
-1.164;4.791;8.214;9.58
