x;y;z;a
8.509;-0.457;-3.422;9.183
7.139;2.378;-2.637;7.974
6.163;1.276;-4.236;7.586
9.38;5.385;-2.062;11.011
6.086;2.809;-4.198;7.909
7.475;3.278;-1.593;8.316
3.491;6.936;-4.485;8.967
7.044;6.524;-3.164;10.109
7.13;6.429;0.495;9.613
6.843;0.568;-0.444;6.88
7.398;3.565;0.025;8.212
9.543;7.243;-1.478;12.071
5.349;1.956;-1.957;6.022
4.477;4.724;-0.626;6.538
5.377;4.906;-4.907;8.778
4.18;5.452;-5.261;8.653
1.709;5.892;-4.955;7.886
5.339;5.117;-3.815;8.321
9.524;5.461;-0.836;11.011
3.203;5.346;0.629;6.264
8.624;5.241;-0.3;10.096
5.578;8.124;-1.153;9.922
0.11;7.185;-2.56;7.628
7.561;3.335;-2.493;8.632
5.358;7.185;-1.449;9.079
