x;y;z;a;index
3.603;-1.088;8.615;9.401;7.631
3.239;0.060;8.998;9.563;6.495
3.928;-0.590;9.554;10.346;5.652
2.702;-9.631;4.976;11.172;10.997
3.469;-5.091;6.623;9.045;12.015
3.181;-7.370;6.106;10.085;12.205
3.028;-6.068;7.868;10.387;12.391
4.886;-5.053;7.217;10.074;12.581
4.484;-4.593;5.608;8.523;12.691
4.235;-7.926;4.554;10.074;13.160
4.809;-7.524;4.554;10.023;13.176
4.407;-7.102;5.435;9.970;13.219
2.856;-2.582;8.634;9.453;14.410
4.292;-3.214;8.040;9.664;14.498
3.507;-6.700;7.657;10.762;14.935
3.009;-4.727;9.400;10.943;15.079
3.545;-6.202;8.098;10.798;15.105
3.105;-7.409;5.340;9.646;15.356
0.290;-9.995;-3.068;10.459;17.869
-0.514;-9.248;-7.339;11.818;18.363
-0.725;-5.398;-7.608;9.357;18.722
-1.147;-6.240;-8.125;10.309;18.721
-0.265;-4.593;-7.665;8.940;15.811
-0.131;-5.436;-7.339;9.134;15.063
0.156;-6.872;-7.588;10.239;14.952
0.634;-8.366;-8.125;11.679;14.882
2.415;-8.481;-3.604;9.526;15.499
3.545;-7.160;-3.298;8.643;15.504
2.549;-8.424;-3.624;9.518;15.191
4.733;-6.834;-0.329;8.319;15.762
3.200;-8.750;0.724;9.345;15.952
4.426;-7.275;-0.195;8.518;15.030
3.277;-9.420;-2.417;10.262;15.295
2.990;-9.592;-1.670;10.185;14.890
3.564;-9.669;-0.080;10.305;14.744
3.143;-9.746;0.494;10.252;14.620
2.875;-9.171;2.218;9.864;14.417
0.098;-14.898;3.214;15.241;12.809
3.086;-11.450;-1.842;12.001;13.820
2.415;-9.592;-1.478;10.001;13.420
3.009;-9.305;-3.030;10.238;13.482
1.228;-7.926;-2.608;8.434;13.540
0.156;-9.746;-1.306;9.834;13.735
0.691;-9.841;-2.110;10.088;13.689
0.998;-8.271;-3.719;9.123;13.776
0.979;-7.811;-5.673;9.703;13.046
1.936;-6.930;-5.481;9.045;12.992
1.074;-8.864;-6.037;10.778;13.073
1.821;-7.696;-5.750;9.778;12.440
0.672;-7.983;-7.359;10.878;12.313
0.347;-7.179;-7.244;10.205;12.159
0.213;-6.010;-7.723;9.788;11.773
-0.419;-6.853;-8.316;10.784;11.807
0.022;-4.900;-9.006;10.253;11.875
-0.400;-6.145;-7.493;9.699;12.022
0.519;-4.746;-7.857;9.194;12.004
0.749;-5.340;-6.497;8.443;10.239
0.290;-7.160;-7.952;10.705;8.006
0.500;-6.010;-7.952;9.980;7.838
0.998;-6.030;-7.339;9.551;7.695
0.979;-9.171;-6.094;11.055;8.085
2.204;-9.573;-6.228;11.631;7.804
4.503;-12.293;-7.550;15.113;8.625
7.127;1.248;6.355;9.630;21.280
7.951;-0.820;6.317;10.188;21.302
7.663;0.080;5.838;9.633;21.287
7.070;-2.486;6.757;10.090;21.357
7.376;-1.701;7.083;10.366;21.330
8.640;-0.954;5.416;10.241;21.352
7.606;0.558;6.604;10.088;21.445
6.706;1.171;6.412;9.351;21.436
5.959;-3.367;8.807;11.154;22.021
7.031;-0.457;7.677;10.420;22.166
6.208;-0.666;7.389;9.673;22.094
5.403;-1.299;4.631;7.233;22.223
7.740;-7.275;-0.923;10.662;23.741
6.763;-7.313;1.164;10.028;23.734
6.974;-6.911;1.241;9.896;23.709
6.763;-6.336;0.570;9.285;23.714
5.748;-8.386;-4.141;10.978;24.049
5.652;-8.960;0.302;10.598;24.428
3.622;1.880;6.470;7.649;27.239
0.404;0.233;10.626;10.636;19.716
-0.878;2.455;9.784;10.125;19.775
-0.285;0.865;9.036;9.082;19.834
-4.345;6.573;11.546;13.978;20.999
-2.066;1.420;8.730;9.083;21.905
1.285;-0.150;7.504;7.614;22.138
0.730;1.076;10.147;10.230;22.229
-0.265;0.865;9.132;9.176;22.248
-1.166;-0.342;9.918;9.992;21.702
0.404;-1.394;9.228;9.341;21.543
0.442;0.558;9.898;9.923;21.623
-0.668;-0.495;10.473;10.506;21.484
2.875;-0.361;9.649;10.074;20.070
-0.151;-1.337;10.837;10.920;20.224
2.032;-3.444;7.466;8.469;20.721
0.596;-1.758;10.703;10.863;21.070
0.691;1.669;9.381;9.553;20.737
-0.151;1.056;9.937;9.994;20.281
0.366;2.416;9.937;10.233;15.930
1.515;0.022;9.477;9.597;15.189
0.998;0.271;9.554;9.610;14.958
1.572;0.195;9.745;9.873;14.855
1.611;0.156;9.477;9.614;12.860
1.630;0.137;9.630;9.768;11.213
1.553;1.056;9.898;10.074;10.557
1.879;0.807;9.458;9.676;10.150
1.687;0.673;9.630;9.800;10.052
2.128;0.233;9.669;9.903;9.927
2.051;0.750;9.649;9.893;9.735
1.955;0.175;9.496;9.696;9.533
1.687;0.578;9.554;9.719;9.404
1.649;0.214;9.726;9.867;8.680
1.477;0.405;9.611;9.732;7.994
1.400;0.386;9.764;9.871;6.586
1.534;0.290;9.649;9.774;5.294
1.477;0.367;9.726;9.844;3.813
1.630;0.731;9.611;9.775;3.649
1.515;0.731;9.669;9.814;3.349
1.151;1.152;9.400;9.540;2.082
1.323;-1.222;7.217;7.438;3.799
-2.736;-6.892;5.780;9.402;8.047
-9.402;-0.457;9.918;13.674;12.948
-7.621;-5.263;5.742;10.897;14.537
-9.670;-3.980;2.907;10.854;14.976
-14.114;-3.520;0.149;14.547;15.858
-7.563;-2.505;-0.999;8.030;17.224
-8.521;-2.544;0.973;8.946;17.352
-8.866;-2.946;1.011;9.397;17.352
-6.893;-5.014;4.363;9.576;17.892
-6.318;-7.830;6.681;12.077;18.263
-4.786;-6.911;6.738;10.773;18.346
-3.273;-4.459;6.068;8.211;18.581
-2.583;-3.597;8.519;9.601;18.773
-0.955;-2.237;9.228;9.543;18.905
-1.798;1.018;9.860;10.074;19.212
-2.851;-0.227;9.209;9.643;19.287
-2.047;-2.141;10.013;10.442;19.415
1.917;-9.841;2.237;10.272;22.628
1.898;-10.148;0.226;10.326;22.489
2.204;-9.822;0.475;10.077;21.338
2.453;-9.956;-0.157;10.255;18.783
2.492;-9.707;-0.176;10.023;17.583
1.955;-10.148;0.187;10.336;17.202
2.051;-10.014;-0.195;10.224;16.386
2.166;-9.975;-0.444;10.217;14.944
1.975;-9.784;-0.348;9.987;14.785
2.090;-9.995;-0.310;10.216;14.778
1.860;-9.746;-0.023;9.922;14.113
2.109;-10.052;-0.310;10.275;13.630
2.051;-9.784;0.034;9.997;13.519
2.032;-9.822;-0.214;10.032;13.194
2.013;-9.995;-0.042;10.196;12.920
2.109;-9.860;-0.233;10.086;12.727
2.070;-10.148;-0.310;10.362;12.262
2.051;-9.956;0.034;10.165;12.142
2.147;-9.669;-0.195;9.906;11.943
2.377;-9.803;-0.252;10.090;2.689
2.109;-9.918;-0.176;10.141;1.784
2.032;-9.726;-0.137;9.937;1.722
2.262;-10.167;-0.329;10.421;1.664
2.224;-9.803;-0.252;10.055;1.687
2.013;-9.860;-0.176;10.065;1.511
2.281;-9.956;-0.329;10.219;1.488
2.166;-9.937;-0.252;10.173;1.469
2.147;-9.995;-0.233;10.226;1.442
2.339;-9.784;-0.367;10.066;1.456
2.204;-10.014;-0.233;10.256;1.418
2.185;-9.726;-0.157;9.970;1.365
2.377;-9.707;-0.272;9.997;1.311
2.396;-9.975;-0.425;10.267;1.324
2.243;-9.937;-0.252;10.190;1.322
2.166;-9.822;-0.214;10.060;1.305
2.339;-9.841;-0.137;10.116;1.284
2.396;-9.880;-0.444;10.176;1.262
2.262;-9.880;-0.214;10.138;1.233
2.224;-9.880;-0.252;10.130;1.204
2.262;-10.052;-0.310;10.308;1.180
2.090;-9.841;-0.214;10.063;1.196
2.224;-9.765;-0.137;10.016;1.085
2.243;-9.841;-0.329;10.099;1.039
2.128;-9.899;-0.310;10.130;1.021
2.013;-10.033;-0.118;10.234;1.003
2.070;-9.822;-0.214;10.040;1.022
2.070;-9.880;-0.061;10.095;1.033
2.185;-9.860;-0.310;10.104;1.021
2.204;-9.975;-0.348;10.221;0.985
1.994;-9.995;0.015;10.192;1.028
2.281;-9.765;-0.386;10.035;1.141
2.147;-9.956;0.034;10.185;1.199
2.166;-9.669;-0.252;9.912;1.244
2.051;-10.014;0.015;10.222;1.315
1.994;-10.148;-0.195;10.344;1.326
2.243;-9.707;-0.214;9.965;1.385
2.166;-9.918;-0.023;10.152;1.390
2.070;-9.899;-0.195;10.115;1.403
2.339;-9.975;-0.406;10.254;1.434
1.975;-9.995;-0.042;10.188;1.497
2.032;-10.109;-0.157;10.312;1.496
2.090;-9.707;-0.310;9.934;1.544
2.204;-10.263;-0.195;10.499;1.644
2.032;-9.688;-0.291;9.903;1.733
2.128;-9.803;0.264;10.035;1.811
2.166;-9.995;-0.386;10.234;1.927
1.917;-10.263;0.015;10.440;1.983
1.917;-9.880;0.053;10.064;2.016
1.994;-9.995;-0.004;10.192;1.977
2.224;-9.937;-0.137;10.184;1.920
2.396;-10.033;0.513;10.328;1.980
2.473;-10.033;0.570;10.349;1.940
1.975;-9.803;1.432;10.102;2.146
1.477;-9.841;2.907;10.367;2.639
1.706;-8.941;3.884;9.896;2.920
1.668;-9.228;4.325;10.327;2.952
1.706;-8.922;4.459;10.119;2.965
1.496;-8.252;5.512;10.036;3.204
0.998;-6.987;7.159;10.053;3.816
-1.549;-3.099;9.649;10.252;6.507
-1.625;-2.352;9.611;10.027;6.536
-1.855;-2.390;9.726;10.186;6.515
-1.989;-2.429;9.496;10.001;6.492
-4.077;-1.222;8.538;9.540;6.968
-0.974;-4.306;5.608;7.137;8.707
-2.449;-9.956;5.340;11.560;10.473
-4.345;-8.443;4.842;10.659;10.755
-6.855;-5.991;4.918;10.348;11.312
-9.249;-3.942;2.869;10.456;11.917
-8.693;-3.559;1.854;9.575;11.960
-9.268;-3.003;1.930;9.932;11.987
-9.785;-0.533;2.141;10.031;12.209
-10.379;-5.972;0.838;12.004;13.352
-6.606;-3.999;0.455;7.736;13.954
-8.540;-3.865;0.379;9.382;14.079
-9.057;-4.325;1.164;10.104;14.113
-12.448;-5.014;0.858;13.448;14.480
-11.471;-3.674;0.896;12.079;14.417
-6.912;-2.869;2.083;7.768;14.244
-6.242;-4.172;3.022;8.093;14.330
-9.804;-0.781;-2.034;10.044;15.970
-5.207;-8.577;1.605;10.161;18.711
-8.042;-6.087;2.486;10.388;18.931
-7.429;-5.934;3.271;10.055;18.212
-6.720;-5.627;3.980;9.626;17.280
-6.184;-6.221;5.091;10.142;17.157
-4.154;-6.374;9.305;12.019;17.434
-1.759;-8.443;10.205;13.361;17.339
0.404;-3.616;8.366;9.123;18.180
0.290;-1.069;7.313;7.396;18.370
2.013;1.210;9.841;10.117;18.591
6.093;-4.287;9.994;12.465;18.996
4.446;-2.103;3.692;6.149;19.743
7.568;-6.777;4.229;11.004;20.443
9.196;-2.084;3.463;10.045;21.026
8.851;-5.072;3.194;10.689;20.955
9.157;-4.612;1.930;10.433;20.935
8.851;-5.723;3.443;11.088;20.471
9.100;-1.873;3.443;9.908;20.758
8.928;4.504;3.060;10.457;20.543
8.315;4.025;3.118;9.750;18.096
9.426;-1.758;4.382;10.542;18.674
9.368;-5.436;5.282;12.050;19.027
10.249;-2.122;1.164;10.531;19.740
9.157;-3.195;0.111;9.699;19.780
10.288;-2.180;1.087;10.572;19.303
9.426;1.554;3.961;10.342;19.614
9.023;-7.792;5.455;13.110;21.050
10.154;-0.457;-0.521;10.177;22.941
8.296;3.949;4.305;10.146;23.620
9.828;3.853;-0.137;10.557;23.089
9.349;-8.328;6.317;14.023;26.003
9.043;-0.839;3.501;9.733;26.615
9.732;5.615;2.409;11.491;26.953
9.234;5.979;-1.019;11.048;27.008
10.996;-11.584;5.340;16.841;32.856
9.828;3.738;1.107;10.573;36.469
9.598;-2.467;0.494;9.922;36.797
10.134;1.708;-0.540;10.291;36.496
10.786;-0.686;-0.578;10.823;36.572
10.249;-0.112;2.543;10.560;36.216
11.456;-0.628;-2.800;11.810;36.435
11.188;1.574;-0.999;11.342;36.152
10.230;0.386;0.513;10.250;36.168
10.403;1.593;1.049;10.576;36.148
9.502;-1.433;-1.306;9.698;36.045
8.583;-8.328;-1.823;12.097;35.470
9.368;0.578;3.692;10.085;35.745
10.154;2.646;2.026;10.687;35.202
7.338;7.052;-1.497;10.287;35.452
8.698;3.566;3.329;9.972;33.225
9.636;-2.333;1.796;10.075;32.830
9.349;0.214;3.424;9.958;32.307
9.732;-1.835;2.007;10.104;32.217
9.770;-2.505;1.700;10.228;26.201
10.058;0.444;2.850;10.463;21.037
9.828;-0.361;2.524;10.153;20.110
9.828;0.290;2.716;10.200;19.649
9.770;0.156;3.041;10.233;19.495
9.636;0.673;2.869;10.076;19.236
9.847;-0.284;2.371;10.132;18.465
9.904;0.003;2.294;10.166;18.245
9.847;-0.666;2.371;10.150;18.131
9.924;-0.590;2.467;10.243;18.082
9.885;-0.514;2.103;10.119;17.652
9.924;-0.628;2.218;10.188;16.216
9.924;-1.184;1.930;10.179;12.370
9.943;-0.552;2.543;10.278;12.088
9.924;-0.973;2.237;10.219;10.326
9.981;0.482;2.237;10.240;8.453
9.904;0.022;2.352;10.179;5.802
9.924;-0.227;2.122;10.151;4.956
9.904;-0.265;2.428;10.200;4.278
9.770;-0.189;2.467;10.078;4.217
9.809;-0.418;2.428;10.113;2.781
9.904;-0.035;2.830;10.300;2.692
9.732;0.195;1.988;9.935;2.753
9.828;-1.586;2.083;10.170;3.262
9.732;-2.046;1.777;10.102;3.262
9.751;-0.686;2.524;10.095;3.441
9.847;-0.896;2.237;10.137;3.447
9.847;-0.877;2.696;10.247;3.411
9.809;-0.781;2.543;10.163;3.413
9.751;-0.705;2.562;10.106;3.394
9.790;-0.227;2.332;10.066;3.432
9.809;-0.666;2.543;10.155;3.409
9.809;-1.203;2.505;10.195;3.337
9.904;-0.973;2.677;10.305;3.310
9.521;-1.394;2.754;10.009;3.027
9.770;-1.509;2.581;10.217;3.007
10.039;0.022;1.815;10.201;3.454
9.943;0.520;1.796;10.117;3.477
10.000;0.539;1.605;10.142;3.479
9.981;0.693;1.490;10.115;3.477
10.077;0.635;1.336;10.185;3.436
10.077;0.922;1.336;10.207;3.331
10.077;1.056;0.973;10.178;2.838
10.058;1.076;1.241;10.191;2.795
10.000;1.114;1.145;10.126;2.328
10.039;1.152;1.183;10.174;2.300
9.981;1.229;1.145;10.121;2.256
10.019;1.267;1.126;10.161;2.249
10.019;1.171;1.107;10.147;2.249
9.292;2.876;-0.923;9.770;3.512
9.962;1.765;0.781;10.147;4.084
9.847;1.708;1.451;10.098;4.106
9.464;-1.069;3.712;10.222;5.453
9.579;-0.342;3.539;10.217;5.475
9.406;-0.590;3.846;10.179;5.482
9.502;0.060;3.175;10.018;5.285
9.157;1.325;4.305;10.205;5.539
9.234;2.761;4.114;10.479;5.722
8.353;2.819;4.746;10.012;5.821
8.487;3.527;3.827;9.955;5.934
8.583;4.121;3.022;9.989;6.011
8.736;3.681;3.405;10.072;6.029
8.468;3.527;4.037;10.022;6.064
8.468;3.910;4.114;10.194;6.075
8.564;3.451;3.999;10.062;6.094
8.525;3.470;3.980;10.027;6.094
8.525;3.489;4.018;10.049;6.093
8.487;3.470;4.056;10.026;6.093
8.506;3.508;3.999;10.032;5.438
8.430;3.566;3.884;9.943;5.001
8.487;3.642;3.941;10.041;4.955
8.449;3.642;3.980;10.024;3.404
8.487;3.604;3.922;10.020;3.320
8.430;3.604;3.941;9.979;3.292
8.449;3.623;3.980;10.017;3.156
8.468;3.623;4.037;10.056;2.640
8.449;3.585;4.018;10.019;2.206
8.449;3.547;3.999;9.998;1.920
8.449;3.547;4.018;10.005;1.525
8.410;3.547;4.056;9.988;1.148
8.430;3.585;4.095;10.034;0.978
8.430;3.585;4.248;10.097;0.697
8.430;3.508;4.076;9.999;0.607
8.391;3.547;4.133;10.003;0.376
8.410;3.547;4.152;10.027;0.374
8.430;3.604;4.133;10.056;0.377
8.410;3.547;4.171;10.035;0.380
8.391;3.566;4.095;9.994;0.381
8.410;3.508;4.210;10.038;0.374
8.391;3.527;4.171;10.012;0.361
8.353;3.470;4.325;10.026;0.394
8.334;3.432;4.325;9.997;0.389
8.315;3.470;4.401;10.027;0.394
8.315;3.393;4.401;10.001;0.398
8.276;3.412;4.344;9.950;0.400
8.315;3.412;4.420;10.016;0.407
8.296;3.412;4.497;10.034;0.412
8.315;3.432;4.439;10.031;0.417
8.315;3.393;4.497;10.043;0.419
8.276;3.432;4.516;10.033;0.419
8.276;3.527;4.478;10.049;0.403
8.257;3.451;4.305;9.930;0.404
8.238;3.776;4.325;10.041;0.513
8.257;3.910;4.229;10.067;0.539
8.200;3.853;4.152;9.966;0.546
8.219;3.719;4.248;9.971;0.567
8.219;3.776;4.325;10.025;0.569
8.200;3.834;4.363;10.048;0.558
8.219;3.796;4.344;10.041;0.558
8.219;3.719;4.344;10.012;0.538
8.142;3.738;4.420;9.990;0.547
8.161;3.738;4.344;9.972;0.546
8.161;3.796;4.344;9.994;0.544
8.181;3.872;4.363;10.047;0.545
8.181;3.872;4.344;10.039;0.539
8.200;3.681;4.344;9.983;0.566
8.161;3.815;4.420;10.034;0.585
8.142;3.738;4.363;9.965;0.589
8.142;3.776;4.459;10.021;0.595
8.066;3.642;4.593;9.971;0.620
8.142;3.681;4.459;9.986;0.612
8.104;3.738;4.516;10.002;0.525
8.104;3.700;4.574;10.014;0.503
8.219;3.910;3.865;9.888;0.895
7.644;5.309;4.727;10.438;1.950
7.912;5.098;2.907;9.851;2.688
8.066;5.060;2.601;9.870;2.709
8.219;5.270;2.313;10.033;2.736
8.161;5.232;2.083;9.915;2.745
8.104;6.132;0.819;10.195;3.152
8.602;-6.700;-0.444;10.912;13.283
8.181;-6.643;-0.310;10.543;13.290
8.123;-7.428;-0.827;11.038;13.323
7.146;-7.198;-0.023;10.143;13.385
6.821;-8.501;1.145;10.959;13.502
8.085;-7.390;-0.865;10.987;13.753
8.085;-4.976;1.068;9.553;14.096
7.051;-5.896;2.313;9.478;14.218
7.683;-5.417;2.581;9.748;14.241
2.837;-7.926;11.833;14.522;17.837
6.246;-6.336;4.612;10.021;19.607
6.399;-6.049;4.803;10.030;19.611
6.284;-4.076;6.891;10.177;19.806
6.112;-2.678;7.102;9.745;19.781
6.687;-1.873;7.619;10.309;19.726
6.189;-1.892;6.853;9.426;19.744
5.920;-6.719;7.408;11.622;20.331
6.533;-6.681;4.382;10.320;20.563
6.572;-6.585;-0.559;9.320;21.091
6.380;-9.018;-2.934;11.430;17.027
5.920;-6.221;-4.734;9.806;17.350
6.054;-6.585;-5.462;10.481;17.344
6.418;-7.198;-3.470;10.249;17.425
6.246;-6.757;-2.915;9.652;17.349
6.323;-7.102;-3.930;10.289;17.183
6.342;-6.700;-2.896;9.669;16.939
7.587;-10.129;-2.627;12.925;17.229
8.449;-2.869;0.321;8.928;18.929
9.311;-2.869;1.892;9.925;15.688
9.655;-3.003;3.673;10.757;13.533
8.774;0.712;4.210;9.757;14.067
8.487;-1.643;5.167;10.071;14.005
9.560;-3.214;5.589;11.530;14.068
7.912;-2.275;5.819;10.081;14.153
8.621;-3.137;1.164;9.247;14.913
8.794;-4.267;2.830;10.176;14.241
8.200;-2.639;4.784;9.853;14.145
7.472;0.903;6.623;10.025;13.861
8.276;5.060;13.308;16.468;15.593
6.572;-3.597;7.274;10.442;18.604
5.461;-2.773;8.481;10.461;18.677
7.625;-0.303;7.313;10.569;18.881
5.614;-5.915;6.221;10.257;19.816
10.345;-1.682;6.891;12.543;20.791
7.223;4.408;9.113;12.435;21.973
6.533;-5.110;5.665;10.044;23.925
4.752;-5.953;9.439;12.129;22.987
8.813;-0.705;4.133;9.759;24.441
8.257;4.485;5.072;10.678;24.943
6.840;3.489;5.723;9.576;24.713
7.663;4.868;4.995;10.362;24.643
8.679;4.485;1.854;9.943;24.790
8.410;4.849;2.275;9.970;24.724
8.410;4.428;3.041;9.979;24.272
8.468;4.543;2.888;10.034;24.188
8.353;3.853;3.884;9.985;24.078
7.874;4.408;3.846;9.809;23.745
7.338;2.340;4.478;8.909;22.498
7.836;2.857;5.627;10.061;19.843
7.280;4.389;3.616;9.238;19.927
7.529;4.734;4.267;9.864;19.635
7.568;4.715;4.497;9.986;18.678
7.644;4.294;4.305;9.767;17.559
7.549;4.543;4.535;9.909;16.021
7.549;4.408;4.669;9.910;12.400
7.491;4.389;4.708;9.876;11.647
7.606;4.332;4.727;9.948;7.967
7.491;4.408;4.708;9.885;5.947
7.472;4.408;4.593;9.816;5.653
7.587;4.370;4.803;9.986;5.376
7.970;3.930;4.459;9.942;4.280
8.008;3.853;4.574;9.994;4.237
8.257;3.221;3.214;9.427;4.416
8.583;3.585;3.118;9.810;4.440
8.334;1.784;5.206;9.987;5.089
8.851;0.060;4.516;9.936;5.392
8.947;-1.854;4.056;9.996;5.291
8.659;-2.678;5.052;10.376;5.283
8.928;-5.627;2.888;10.941;5.887
8.698;-3.214;3.807;10.024;6.386
8.794;-3.712;3.731;10.248;6.402
8.602;-3.904;3.807;10.184;6.391
8.545;-4.421;3.788;10.339;6.403
8.296;0.022;6.087;10.289;8.127
7.549;4.083;5.263;10.067;9.152
7.798;4.543;4.382;10.032;9.209
7.912;4.926;3.558;9.976;9.253
8.353;4.581;2.447;9.836;9.336
8.391;4.772;2.179;9.896;9.338
8.219;5.041;2.467;9.952;9.324
8.142;5.117;2.811;10.019;9.330
8.142;5.060;2.850;10.001;9.205
8.104;4.830;3.137;9.942;9.199
8.142;4.792;3.329;10.017;8.775
8.104;4.792;3.271;9.967;8.561
8.085;4.849;3.041;9.906;8.334
8.047;4.964;3.118;9.955;8.230
8.142;4.734;3.137;9.927;7.371
8.066;4.849;3.309;9.976;6.904
8.085;4.849;3.214;9.960;6.886
7.989;5.098;3.271;10.025;6.885
8.027;4.964;3.348;10.014;6.867
8.238;5.117;2.945;10.135;4.723
8.487;4.332;2.658;9.892;2.310
8.257;4.906;2.773;9.997;2.164
8.372;4.753;2.696;9.997;1.971
8.315;4.600;2.888;9.931;1.549
8.296;4.696;2.792;9.933;1.520
8.257;4.868;2.984;10.039;1.481
8.276;4.753;2.773;9.938;1.456
8.257;4.868;2.850;10.000;1.461
8.219;4.849;2.926;9.981;1.416
8.238;4.868;2.907;10.000;1.403
8.238;4.830;2.850;9.965;1.403
8.219;4.849;2.984;9.998;1.389
8.200;4.830;2.965;9.968;1.382
8.200;4.830;3.003;9.979;1.360
8.200;4.830;3.041;9.991;1.342
8.200;4.830;3.022;9.985;1.339
8.181;4.849;3.003;9.973;1.311
8.181;4.887;3.022;9.997;1.302
8.200;4.830;2.926;9.956;1.216
8.161;4.811;3.022;9.944;0.854
8.142;4.868;3.060;9.967;0.582
8.142;4.964;3.482;10.151;0.695
8.161;4.887;3.022;9.981;0.799
8.161;4.772;3.194;9.978;0.814
8.200;4.715;3.156;9.971;0.775
8.200;4.792;3.060;9.978;0.746
8.142;4.849;3.099;9.970;0.739
8.104;4.715;3.175;9.899;0.751
8.104;4.772;3.099;9.902;0.756
7.874;5.328;3.501;10.131;1.044
8.181;4.389;3.252;9.837;1.452
7.663;4.715;3.999;9.846;1.744
7.702;4.964;3.712;9.886;1.785
7.434;5.021;4.305;9.950;1.900
7.319;5.309;4.171;9.957;1.930
7.434;5.404;3.865;9.970;1.959
7.376;5.098;3.980;9.810;1.987
7.338;4.964;4.325;9.858;2.018
7.434;4.830;4.286;9.847;2.023
7.261;4.868;4.497;9.830;2.040
7.606;4.792;3.731;9.733;2.165
7.644;5.136;3.654;9.907;2.143
7.683;5.347;3.367;9.947;2.163
7.759;5.328;3.041;9.891;2.188
7.759;5.347;3.003;9.890;2.185
7.759;5.424;3.099;9.961;2.186
7.721;5.366;3.175;9.924;2.183
7.702;5.366;3.099;9.885;2.182
7.721;5.404;3.194;9.951;2.061
7.721;5.309;3.233;9.912;1.795
7.702;5.347;3.156;9.893;1.515
7.683;5.404;3.252;9.940;1.471
7.702;5.424;2.926;9.864;1.358
8.525;-2.467;4.095;9.774;8.127
8.219;-2.275;6.125;10.499;8.377
8.698;-1.720;4.190;9.806;8.623
8.238;-2.524;5.953;10.472;8.842
8.104;-2.314;5.416;10.018;8.860
8.066;-2.390;6.661;10.730;8.943
7.912;1.171;6.163;10.097;9.603
8.085;2.359;5.416;10.013;9.700
8.008;2.187;5.665;10.050;9.699
7.970;1.478;6.106;10.148;9.729
7.912;1.823;5.838;10.000;9.739
7.740;1.286;6.087;9.930;9.757
8.315;0.884;5.704;10.122;9.790
8.123;0.558;5.570;9.865;9.797
7.951;3.547;5.531;10.314;10.244
7.280;4.562;4.574;9.733;10.360
7.319;4.772;4.631;9.888;10.362
7.319;4.638;4.746;9.879;10.363
7.338;4.715;4.688;9.902;10.358
7.395;4.657;4.497;9.828;6.559
7.434;4.772;4.459;9.895;6.228
7.414;4.945;4.420;9.947;5.877
7.280;5.002;4.478;9.903;5.531
7.357;5.021;4.439;9.952;5.500
7.338;4.945;4.535;9.943;5.358
7.357;4.945;4.439;9.913;3.971
7.357;4.945;4.497;9.940;3.711
7.357;4.830;4.554;9.909;3.700
7.300;4.906;4.593;9.922;3.606
7.319;4.830;4.612;9.908;3.580
7.280;4.830;4.612;9.879;3.527
7.300;4.868;4.554;9.885;3.436
7.280;4.906;4.554;9.889;3.412
7.280;4.849;4.612;9.888;1.639
7.300;4.849;4.535;9.867;0.545
7.280;4.906;4.612;9.916;0.507
7.300;4.887;4.574;9.904;0.478
7.319;4.887;4.574;9.918;0.468
7.280;4.945;4.554;9.909;0.426
7.280;4.887;4.612;9.907;0.414
7.261;4.906;4.574;9.885;0.377
7.280;4.964;4.688;9.981;0.366
7.300;5.041;4.554;9.972;0.388
