x;y;z;a;index
12.916;-2.101;1.044;13.128;12.354
9.035;-3.354;1.641;9.776;12.298
6.918;-4.409;2.052;8.457;12.008
8.705;-1.180;1.346;8.887;12.168
8.961;-2.858;0.300;9.410;12.228
10.900;-0.813;1.748;11.069;12.195
11.827;0.006;2.088;12.010;12.117
8.221;-3.990;0.599;9.158;12.483
10.668;-4.560;-0.112;11.602;11.871
7.385;-2.381;-0.162;7.762;12.434
9.205;-2.334;0.460;9.507;11.922
8.887;-1.826;0.592;9.092;11.885
11.197;-2.527;1.042;11.526;11.875
14.300;-2.702;1.507;14.631;11.796
6.200;-6.512;3.108;9.513;14.803
9.574;-2.863;2.122;10.215;15.578
9.183;-3.224;0.173;9.735;15.684
8.465;-2.547;1.337;8.940;15.729
9.966;-2.990;2.953;10.816;15.809
9.708;-3.093;1.140;10.252;15.787
12.485;-5.106;0.257;13.491;15.646
8.034;-2.508;0.539;8.434;16.300
9.162;-3.119;0.601;9.697;15.912
10.074;-2.602;0.293;10.409;15.825
10.026;-1.824;0.673;10.213;15.528
9.258;-0.856;0.714;9.325;15.525
9.655;-3.849;0.499;10.406;14.798
8.353;-4.541;7.617;12.182;16.279
8.954;-4.160;2.371;10.154;16.659
9.454;-2.618;1.085;9.870;16.676
8.994;-3.339;2.263;9.857;16.728
8.487;-4.165;4.241;10.361;16.693
8.226;-4.112;3.422;9.813;16.417
8.762;-2.384;3.997;9.921;13.800
8.113;-3.883;3.623;9.697;12.945
8.616;-3.722;3.415;9.988;12.799
8.204;-3.658;3.429;9.615;12.715
8.290;-3.452;3.008;9.471;12.523
9.114;-3.258;3.302;10.227;12.421
9.284;-2.841;2.799;10.105;11.924
9.128;-3.035;2.155;9.858;10.771
9.277;-3.385;2.275;10.134;10.702
9.823;-2.798;1.981;10.404;10.680
9.528;-2.630;1.696;10.029;10.654
9.622;-2.793;1.499;10.130;10.585
9.468;-2.714;1.351;9.942;10.146
9.432;-2.635;1.176;9.864;7.081
9.591;-2.269;1.114;9.918;4.719
9.648;-2.190;1.054;9.949;4.243
9.622;-2.348;1.025;9.957;3.989
9.602;-2.561;1.037;9.992;3.333
9.643;-2.664;1.190;10.075;3.225
9.646;-2.537;1.188;10.044;2.610
9.667;-2.386;1.147;10.023;2.008
9.851;-2.353;1.164;10.195;1.935
9.557;-2.257;1.207;9.894;1.915
9.638;-2.149;1.234;9.952;1.860
9.574;-2.235;1.186;9.902;1.634
9.636;-2.233;1.164;9.960;1.490
9.624;-2.274;1.143;9.955;1.321
9.780;-2.199;1.121;10.086;1.271
9.485;-2.312;1.047;9.819;0.996
9.471;-2.590;1.016;9.871;0.935
9.523;-2.671;1.167;9.960;0.913
9.425;-3.167;1.260;10.023;1.023
9.306;-2.973;1.547;9.891;1.069
9.468;-2.748;1.360;9.952;1.044
9.279;-3.018;1.186;9.830;1.103
9.370;-3.090;1.253;9.946;1.099
9.447;-2.865;1.243;9.950;1.104
9.583;-2.566;1.179;9.991;1.138
9.571;-2.410;1.126;9.934;1.143
9.449;-2.360;1.016;9.792;1.145
9.638;-2.305;1.037;9.964;1.147
9.655;-2.125;0.915;9.929;1.125
9.705;-2.006;0.872;9.949;1.125
9.725;-2.032;0.795;9.966;1.122
9.749;-1.972;0.767;9.975;1.122
9.792;-1.910;0.750;10.004;1.124
9.734;-1.836;0.781;9.936;1.115
9.631;-1.833;0.760;9.833;1.072
9.744;-1.845;0.724;9.943;1.041
9.543;-1.845;0.645;9.741;1.048
9.964;-1.977;0.769;10.187;1.022
9.938;-1.903;0.867;10.155;0.963
9.741;-1.862;0.870;9.956;0.924
9.746;-1.848;0.812;9.953;0.848
9.751;-1.745;0.824;9.940;0.843
9.705;-1.792;0.839;9.905;0.812
9.758;-1.848;0.910;9.973;0.747
9.734;-1.821;0.977;9.951;0.733
9.780;-1.910;0.970;10.012;0.719
9.634;-1.938;0.953;9.873;0.707
9.787;-2.130;0.939;10.060;0.716
9.801;-2.214;0.874;10.086;0.711
9.952;-2.393;0.889;10.274;0.744
10.053;-2.108;0.877;10.309;0.800
10.026;-2.147;0.822;10.286;0.800
9.725;-2.018;0.989;9.981;0.875
9.670;-2.573;0.939;10.050;1.034
9.365;-2.800;0.932;9.819;1.095
9.516;-2.367;1.111;9.869;1.181
9.602;-2.209;1.025;9.906;1.107
9.535;-2.262;1.009;9.852;1.103
9.614;-2.111;1.013;9.895;1.098
9.655;-2.255;1.052;9.970;1.107
9.602;-2.331;1.061;9.938;1.106
9.720;-2.336;1.080;10.055;1.110
9.677;-2.221;1.025;9.981;1.114
9.710;-2.317;1.001;10.033;1.116
9.543;-2.293;0.985;9.863;1.124
9.605;-2.259;1.102;9.928;1.123
9.629;-2.176;1.085;9.931;1.099
9.636;-2.324;1.119;9.975;1.104
9.595;-2.288;1.155;9.932;1.081
9.698;-2.267;1.133;10.024;1.043
9.511;-2.207;1.152;9.832;1.059
9.758;-2.087;1.234;10.055;1.034
9.720;-2.199;1.114;10.028;0.885
9.660;-2.329;1.076;9.995;0.813
9.746;-2.513;1.073;10.122;0.677
9.497;-2.537;1.135;9.896;0.697
9.511;-2.664;1.272;9.959;0.716
9.334;-3.033;1.416;9.916;0.820
9.444;-3.006;1.411;10.011;0.813
9.294;-3.097;1.384;9.893;0.827
9.330;-2.992;1.442;9.903;0.828
9.286;-2.889;1.454;9.834;0.825
9.435;-2.937;1.595;10.009;0.845
9.315;-2.911;1.593;9.888;0.836
9.282;-2.841;1.509;9.823;0.833
9.404;-2.839;1.538;9.943;0.838
9.471;-2.633;1.475;9.940;0.854
9.428;-2.573;1.435;9.877;0.856
9.495;-2.537;1.408;9.928;0.853
9.564;-2.465;1.430;9.980;0.836
9.581;-2.401;1.389;9.974;0.789
9.598;-2.259;1.313;9.947;0.788
9.696;-2.247;1.349;10.044;0.781
9.646;-2.180;1.363;9.982;0.759
9.581;-2.092;1.269;9.888;0.728
9.710;-2.128;1.286;10.023;0.716
9.653;-2.041;1.281;9.949;0.580
9.717;-2.113;1.341;10.035;0.580
9.835;-2.077;1.310;10.137;0.566
9.478;-2.616;1.399;9.931;0.854
9.423;-2.788;1.602;9.957;0.890
9.454;-2.800;1.631;9.994;0.866
9.289;-2.882;1.672;9.868;0.877
9.203;-3.011;1.746;9.839;0.887
9.425;-3.298;1.820;10.150;0.953
9.243;-3.380;1.935;10.030;0.954
9.100;-3.773;2.050;10.062;1.045
9.049;-3.533;2.258;9.974;1.090
9.164;-3.780;2.426;10.206;1.131
8.923;-2.970;2.967;9.861;1.510
8.527;-2.841;3.190;9.537;1.574
8.017;-3.617;3.262;9.381;1.825
8.764;-3.205;3.163;9.854;2.015
8.571;-3.365;3.362;9.802;2.036
8.238;-3.337;3.307;9.483;2.059
9.090;-3.193;4.052;10.452;2.352
9.634;-4.531;4.408;11.523;2.781
11.709;-4.271;1.281;12.530;4.677
8.963;-3.133;0.281;9.499;5.593
6.816;-2.034;0.314;7.120;6.085
9.859;-3.045;0.376;10.325;6.878
10.680;-2.029;0.760;10.898;7.009
10.883;-2.094;1.389;11.170;7.039
11.674;-3.188;5.052;13.113;8.040
7.749;-4.311;0.740;8.899;9.992
5.544;-7.084;1.159;9.070;10.601
8.384;-1.943;1.432;8.724;12.118
9.397;0.374;1.770;9.569;12.380
10.658;-1.484;2.627;11.077;12.571
11.923;0.599;5.124;12.991;13.037
9.447;-5.762;2.055;11.255;15.004
7.953;-3.770;0.384;8.810;15.277
9.375;-2.484;0.733;9.726;15.397
8.879;-1.438;0.807;9.031;15.437
9.605;-1.381;0.997;9.755;15.413
11.135;-1.922;1.315;11.376;15.430
15.126;-2.776;1.839;15.488;15.520
6.684;-3.270;1.624;7.616;17.395
6.674;-5.937;1.947;9.142;17.436
8.585;-1.965;1.768;8.983;17.697
8.623;-1.728;0.865;8.837;17.669
10.000;-1.005;1.734;10.199;17.746
14.597;-3.260;2.529;15.169;18.070
8.204;-3.399;0.592;8.900;18.328
8.855;-3.222;0.673;9.447;17.990
8.185;-2.535;0.640;8.592;17.030
9.646;-2.125;0.384;9.884;16.908
9.337;-1.352;0.712;9.461;16.760
11.808;-2.015;1.370;12.056;16.604
13.141;-2.338;1.636;13.448;14.887
8.183;-3.907;1.820;9.248;15.483
6.509;-4.886;1.858;8.348;15.482
8.451;-1.414;1.894;8.775;15.942
8.642;-1.474;0.841;8.807;15.961
11.176;-0.545;2.213;11.406;16.161
14.482;-2.875;2.282;14.940;16.143
8.592;-4.124;0.767;9.562;15.086
9.059;-2.846;-0.248;9.499;14.942
7.428;-1.670;0.197;7.616;14.423
9.957;-1.848;0.913;10.168;14.632
10.761;-1.907;0.800;10.958;14.546
13.290;-1.464;1.811;13.492;13.869
7.826;-1.622;1.346;8.105;13.334
7.730;-7.309;1.265;10.713;14.481
6.677;-2.298;0.771;7.103;15.337
9.138;-1.072;2.148;9.448;15.567
10.529;-1.314;2.311;10.859;15.606
13.211;-0.255;3.561;13.685;15.698
9.181;-3.923;0.822;10.018;16.783
9.605;-3.327;0.585;10.182;15.975
7.534;-2.125;0.827;7.871;16.038
9.248;-1.740;0.798;9.444;15.636
9.217;-1.251;0.862;9.341;15.607
13.220;-2.865;1.147;13.576;15.910
10.163;-3.207;0.886;10.694;15.694
1.120;-13.508;12.678;18.559;23.123
9.200;-5.041;0.568;10.506;28.555
8.640;-4.333;1.102;9.728;28.500
8.326;-2.568;1.088;8.781;28.435
10.862;-1.864;3.297;11.503;28.630
9.983;-2.166;7.882;12.903;28.879
9.488;-5.128;0.915;10.823;29.350
8.693;-5.547;0.331;10.317;28.814
7.263;-3.310;0.182;7.984;28.475
10.960;-2.666;0.590;11.295;28.559
11.705;-0.907;1.071;11.788;28.592
12.710;-0.332;1.791;12.840;28.451
8.422;-0.078;1.099;8.494;28.129
8.858;-8.999;6.537;14.219;29.999
6.061;-0.409;-0.234;6.080;31.963
9.200;-2.176;1.724;9.610;32.177
11.527;-0.346;3.118;11.947;32.339
13.436;-4.771;2.115;14.414;32.424
7.946;-3.574;0.405;8.722;32.807
9.217;-2.463;-0.002;9.540;27.430
8.063;-2.173;0.827;8.391;21.699
9.444;-2.207;0.987;9.749;21.719
9.016;-1.254;0.853;9.143;21.670
11.415;-1.340;1.684;11.616;21.546
14.353;-1.462;2.850;14.706;21.269
8.360;-4.742;3.657;10.283;21.027
7.498;-6.057;2.445;9.944;21.093
7.460;-3.373;2.263;8.494;21.097
7.555;-2.317;1.789;8.103;20.789
7.761;-1.867;1.272;8.083;20.708
8.652;-1.658;0.865;8.852;20.687
9.464;-1.261;0.738;9.576;20.245
10.065;-0.574;1.904;10.259;17.399
10.069;-0.454;2.165;10.309;13.241
9.782;-0.761;1.734;9.964;12.605
9.294;-1.189;1.360;9.468;12.196
8.875;-1.302;1.147;9.043;11.169
8.781;-1.383;1.109;8.958;9.501
8.934;-1.567;1.164;9.145;9.344
9.217;-2.034;1.186;9.513;9.247
9.430;-2.580;1.334;9.867;9.162
9.195;-2.961;1.423;9.765;9.113
9.128;-3.011;1.277;9.697;8.753
9.598;-3.389;1.315;10.263;8.184
11.288;-4.594;1.509;12.280;4.898
12.804;-5.621;1.710;14.087;4.842
13.254;-5.695;1.700;14.525;4.052
10.776;-4.587;1.131;11.766;4.771
8.602;-3.794;1.107;9.466;5.254
7.589;-3.136;0.963;8.267;5.299
7.943;-3.025;0.630;8.523;5.244
8.695;-3.531;1.248;9.467;5.149
9.057;-3.808;1.451;9.931;5.165
8.757;-3.746;1.210;9.601;5.144
8.398;-3.459;0.944;9.131;5.117
8.393;-3.308;1.092;9.088;5.099
8.762;-3.380;1.255;9.475;5.113
9.251;-3.610;1.262;10.010;5.136
9.303;-3.614;1.188;10.051;5.108
9.042;-3.385;1.040;9.711;5.086
8.827;-3.088;0.927;9.397;5.080
8.702;-2.834;0.906;9.197;5.085
8.808;-2.736;0.920;9.268;5.051
9.095;-2.781;1.004;9.563;4.611
9.447;-2.846;1.083;9.925;4.243
9.847;-2.935;1.143;10.338;4.238
10.053;-2.908;1.243;10.538;3.213
10.144;-2.829;1.303;10.611;2.233
10.096;-2.736;1.267;10.536;1.876
10.041;-2.602;1.258;10.448;1.814
9.763;-2.405;1.219;10.128;1.485
9.332;-2.226;1.210;9.670;1.475
9.164;-2.092;1.267;9.485;1.440
9.057;-2.010;1.195;9.354;1.347
8.946;-1.910;1.332;9.244;1.345
8.927;-1.871;1.451;9.236;1.288
9.078;-1.881;1.521;9.395;1.181
9.444;-1.852;1.768;9.785;1.258
9.897;-1.764;2.026;10.255;1.311
10.247;-1.630;2.208;10.608;1.321
10.302;-1.539;2.313;10.670;1.299
10.259;-1.484;2.371;10.633;1.294
10.043;-1.575;2.538;10.478;1.290
9.866;-1.826;2.608;10.367;1.277
9.602;-2.243;2.495;10.172;1.309
9.514;-2.508;2.285;10.101;1.336
9.655;-2.542;2.129;10.209;1.346
9.789;-2.444;2.134;10.313;1.352
9.804;-2.262;2.117;10.281;1.356
9.605;-2.073;1.959;10.019;1.350
9.516;-1.943;1.820;9.882;1.284
9.483;-1.814;1.770;9.816;1.272
9.485;-1.701;1.698;9.785;1.270
9.619;-1.642;1.643;9.896;1.264
9.813;-1.534;1.581;10.057;1.278
9.866;-1.443;1.535;10.088;1.273
9.811;-1.316;1.516;10.014;1.201
9.811;-1.199;1.502;9.997;1.085
9.890;-1.153;1.490;10.068;1.006
10.038;-1.112;1.473;10.207;1.007
10.160;-1.072;1.439;10.318;1.012
10.179;-1.005;1.363;10.319;0.976
10.285;-0.942;1.320;10.412;0.932
10.218;-0.921;1.298;10.341;0.787
9.895;-0.892;1.353;10.026;0.778
9.708;-0.744;1.408;9.838;0.787
9.701;-0.478;1.511;9.829;0.820
9.478;-0.535;1.507;9.612;0.832
9.579;-0.555;1.430;9.701;0.780
9.471;-0.782;1.607;9.638;0.812
9.380;-0.859;1.748;9.580;0.820
9.353;-0.890;1.926;9.591;0.830
9.358;-0.895;1.923;9.596;0.815
9.255;-0.883;1.911;9.492;0.788
9.102;-0.851;1.770;9.312;0.808
9.018;-0.825;1.715;9.217;0.802
9.186;-0.729;1.588;9.351;0.827
9.452;-0.969;1.688;9.650;0.902
9.969;-1.378;1.847;10.232;1.118
10.625;-1.579;2.069;10.939;1.324
10.680;-1.594;2.158;11.012;1.324
10.127;-1.833;1.870;10.460;1.477
9.883;-1.867;1.789;10.215;1.498
9.705;-1.977;1.667;10.044;1.481
9.318;-2.044;1.564;9.666;1.516
9.133;-2.156;1.459;9.497;1.508
9.073;-2.278;1.509;9.476;1.498
9.399;-2.384;1.638;9.834;1.536
9.799;-2.516;1.868;10.288;1.580
10.227;-2.573;1.981;10.730;1.631
10.450;-2.537;2.026;10.943;1.638
10.349;-2.374;2.045;10.814;1.649
9.938;-2.070;2.028;10.352;1.723
9.667;-1.826;2.038;10.047;1.749
9.586;-1.675;2.062;9.947;1.754
9.636;-1.591;2.122;9.994;1.743
9.705;-1.491;2.186;10.060;1.708
9.648;-1.338;2.040;9.952;1.583
9.586;-1.261;1.942;9.861;1.416
9.777;-1.225;1.873;10.030;1.427
9.916;-1.278;1.779;10.155;1.274
10.100;-1.237;1.696;10.316;1.264
10.144;-0.998;1.681;10.330;1.264
9.717;-0.856;1.650;9.894;1.279
9.521;-0.765;1.641;9.692;1.275
9.605;-0.765;1.569;9.762;1.271
9.794;-0.871;1.442;9.938;1.243
9.935;-1.053;1.449;10.095;1.170
9.909;-1.168;1.449;10.082;1.087
9.729;-1.294;1.444;9.921;1.085
9.693;-1.407;1.413;9.896;1.075
9.698;-1.565;1.411;9.924;0.958
9.612;-1.745;1.351;9.862;0.910
9.399;-1.831;1.351;9.670;0.923
9.425;-1.879;1.382;9.710;0.918
9.488;-2.001;1.382;9.794;0.918
9.342;-1.986;1.377;9.649;0.903
9.361;-1.941;1.368;9.657;0.894
9.528;-1.927;1.375;9.818;0.885
9.744;-1.857;1.430;10.022;0.899
9.895;-1.737;1.495;10.157;0.898
9.938;-1.620;1.504;10.181;0.873
9.909;-1.500;1.578;10.145;0.762
9.792;-1.481;1.686;10.046;0.748
9.701;-1.469;1.691;9.956;0.745
9.710;-1.488;1.746;9.978;0.704
9.691;-1.524;1.779;9.970;0.668
9.705;-1.577;1.808;9.998;0.660
9.722;-1.620;1.806;10.020;0.624
9.674;-1.642;1.641;9.949;0.636
9.746;-1.644;1.732;10.034;0.627
9.725;-1.663;1.739;10.018;0.592
9.749;-1.646;1.818;10.052;0.552
9.794;-1.675;1.844;10.106;0.552
9.811;-1.685;1.815;10.119;0.536
9.710;-1.663;1.710;9.999;0.536
9.598;-1.618;1.677;9.876;0.548
9.576;-1.632;1.641;9.852;0.524
9.511;-1.792;1.518;9.797;0.514
9.756;-1.891;1.497;10.049;0.541
9.660;-1.938;1.413;9.953;0.544
9.641;-1.943;1.473;9.944;0.528
9.674;-1.955;1.495;9.982;0.505
9.761;-1.941;1.530;10.069;0.506
9.751;-1.915;1.542;10.056;0.503
9.638;-1.907;1.492;9.938;0.515
9.701;-1.898;1.504;9.998;0.516
9.863;-1.946;1.581;10.177;0.546
9.746;-1.917;1.590;10.059;0.532
9.643;-1.900;1.562;9.952;0.530
9.648;-1.893;1.593;9.960;0.531
9.679;-1.898;1.612;9.994;0.525
9.641;-1.912;1.607;9.959;0.523
9.634;-1.915;1.588;9.950;0.523
9.595;-1.912;1.645;9.921;0.506
9.607;-1.931;1.660;9.939;0.491
9.631;-1.922;1.674;9.963;0.490
9.648;-1.927;1.662;9.978;0.442
9.641;-1.931;1.655;9.971;0.355
9.619;-1.907;1.688;9.951;0.331
9.550;-1.888;1.667;9.876;0.334
9.571;-1.905;1.691;9.904;0.333
9.622;-1.905;1.700;9.955;0.323
9.614;-1.912;1.703;9.950;0.322
9.569;-1.879;1.700;9.899;0.303
9.586;-1.891;1.688;9.915;0.297
9.626;-1.855;1.688;9.948;0.238
9.576;-1.845;1.688;9.897;0.211
9.552;-1.840;1.708;9.877;0.183
9.571;-1.831;1.684;9.889;0.183
9.670;-1.883;1.691;9.995;0.211
9.777;-1.879;1.705;10.101;0.234
9.662;-1.867;1.720;9.990;0.261
9.591;-1.852;1.708;9.916;0.262
9.583;-1.828;1.696;9.902;0.262
9.670;-1.824;1.677;9.982;0.275
9.602;-1.819;1.684;9.917;0.283
9.612;-1.821;1.669;9.924;0.283
9.533;-1.809;1.667;9.845;0.290
9.605;-1.848;1.636;9.917;0.294
9.772;-1.910;1.698;10.101;0.347
9.555;-1.905;1.653;9.882;0.409
9.543;-1.943;1.590;9.867;0.416
9.653;-1.977;1.605;9.983;0.428
9.629;-1.991;1.653;9.970;0.431
9.598;-1.979;1.581;9.926;0.435
9.602;-1.955;1.569;9.924;0.433
9.691;-1.965;1.605;10.018;0.442
9.758;-1.955;1.595;10.079;0.446
9.765;-1.950;1.571;10.081;0.433
9.789;-1.907;1.550;10.093;0.422
9.737;-1.900;1.540;10.039;0.410
9.691;-1.864;1.578;9.994;0.409
9.777;-1.871;1.569;10.078;0.417
9.801;-1.862;1.557;10.097;0.408
9.722;-1.826;1.571;10.016;0.412
9.686;-1.800;1.607;9.982;0.416
9.631;-1.785;1.578;9.922;0.413
9.569;-1.795;1.583;9.864;0.409
9.610;-1.819;1.614;9.913;0.367
9.579;-1.809;1.645;9.886;0.295
9.569;-1.821;1.655;9.880;0.286
9.614;-1.807;1.660;9.923;0.266
9.696;-1.874;1.681;10.017;0.281
9.832;-1.888;1.729;10.160;0.307
9.904;-1.917;1.775;10.243;0.318
9.935;-1.929;1.813;10.282;0.308
9.986;-1.881;1.827;10.324;0.308
9.928;-1.883;1.799;10.264;0.314
9.914;-1.871;1.782;10.245;0.310
9.890;-1.874;1.775;10.221;0.306
9.935;-1.824;1.835;10.266;0.312
9.899;-1.737;1.902;10.229;0.321
9.909;-1.627;1.957;10.231;0.343
9.770;-1.531;1.947;10.079;0.372
9.928;-1.472;2.033;10.240;0.413
9.988;-1.455;2.079;10.305;0.416
9.919;-1.400;2.151;10.245;0.426
9.950;-1.350;2.198;10.279;0.429
10.065;-1.395;2.352;10.429;0.470
9.993;-1.543;2.481;10.411;0.514
9.863;-1.658;2.548;10.321;0.545
9.658;-2.137;2.632;10.235;0.751
9.567;-2.434;2.629;10.216;0.800
10.024;-2.741;2.522;10.693;0.973
10.029;-2.829;2.457;10.706;0.977
10.072;-2.748;2.708;10.785;1.011
9.921;-2.614;2.603;10.585;1.034
9.933;-2.377;2.586;10.536;1.061
9.107;-2.604;1.973;9.675;1.495
10.196;-1.577;1.020;10.368;2.319
10.019;-1.287;0.946;10.146;2.342
9.677;-0.942;0.558;9.739;2.420
9.322;-0.931;0.434;9.379;2.443
9.282;-0.744;1.119;9.378;2.537
9.358;-0.643;1.600;9.516;2.584
9.562;-0.650;1.720;9.737;2.593
10.007;-0.626;1.861;10.198;2.633
10.304;-0.768;1.945;10.514;2.648
10.587;-0.911;1.904;10.795;2.659
10.836;-0.966;1.758;11.020;2.669
10.519;-0.897;1.727;10.698;2.636
9.863;-0.689;1.885;10.066;2.711
8.824;1.224;0.731;8.939;3.620
8.767;5.829;0.920;10.568;5.859
10.323;5.424;2.919;12.021;6.391
11.310;1.907;2.608;11.762;7.364
11.226;-1.766;2.661;11.671;8.227
10.950;-3.978;2.905;12.007;8.461
11.087;-5.305;3.501;12.780;8.401
11.278;-4.948;2.349;12.538;8.482
10.417;-5.477;1.981;11.934;8.528
9.995;-6.337;1.744;11.962;8.576
9.114;-7.187;2.067;11.789;8.640
8.767;-7.424;1.753;11.621;8.642
8.243;-7.230;1.545;11.072;8.659
7.534;-6.143;1.437;9.826;8.744
7.201;-5.283;1.085;8.997;8.793
6.444;-4.826;1.013;8.115;8.832
6.157;-4.474;0.616;7.636;8.847
6.918;-4.316;0.681;8.183;8.876
8.051;-4.505;0.580;9.244;8.922
9.030;-4.843;0.343;10.253;8.641
9.696;-5.180;0.240;10.996;7.348
10.443;-5.362;0.094;11.740;6.930
10.893;-5.027;0.211;11.999;5.909
10.522;-4.735;0.764;11.563;4.684
10.156;-4.318;1.705;11.167;4.255
9.945;-4.093;2.424;11.024;4.072
9.916;-3.433;3.515;11.067;4.089
9.425;-3.040;2.866;10.310;4.047
8.647;-3.138;2.694;9.585;4.007
7.840;-3.636;2.306;8.945;3.937
7.505;-3.835;2.194;8.709;3.923
7.407;-3.770;2.617;8.714;3.902
7.292;-3.330;3.453;8.728;3.800
7.747;-2.652;4.109;9.161;3.816
8.415;-1.742;4.428;9.667;3.892
9.133;-0.540;4.205;10.069;4.098
9.777;0.372;4.191;10.644;4.175
10.692;1.272;4.507;11.672;4.225
11.233;1.710;4.473;12.211;4.148
11.578;1.773;4.428;12.522;4.094
12.538;0.851;3.779;13.123;4.283
13.395;-0.957;2.945;13.748;4.766
13.678;-2.834;1.660;14.066;5.238
13.067;-4.067;1.598;13.778;5.305
10.565;-4.589;1.162;11.577;5.853
8.590;-4.603;0.968;9.793;6.047
7.414;-4.170;0.896;8.553;6.109
7.847;-3.682;0.592;8.688;6.099
9.476;-3.641;0.781;10.181;6.232
11.312;-3.811;1.183;11.995;6.499
11.587;-3.861;1.327;12.286;6.492
10.488;-3.399;1.080;11.078;6.536
8.899;-2.800;0.877;9.370;6.674
8.173;-2.360;0.719;8.537;6.627
8.094;-1.970;1.131;8.407;6.499
8.096;-1.745;1.217;8.371;6.407
8.231;-1.591;1.150;8.461;6.273
8.034;-1.558;1.246;8.278;6.238
8.101;-1.759;1.042;8.355;6.235
8.420;-1.938;0.903;8.687;6.069
8.590;-2.080;1.111;8.908;5.677
