x;y;z;a
-4.894;0.779;2.038;5.359
-8.686;-7.897;1.253;11.806
-7.173;-5.541;1.54;9.194
-5.909;2.503;-2.519;6.894
-5.966;1.985;9.872;11.704
-0.661;4.092;6.655;7.84
0.411;3.901;9.125;9.932
-1.312;7.444;9.202;11.908
-0.776;6.276;7.574;9.867
2.844;7.559;6.176;10.167
1.848;7.827;5.467;9.724
1.733;8.536;4.356;9.738
2.652;8.383;2.958;9.276
2.422;9.226;4.394;10.502
1.752;8.9;4.797;10.261
1.101;7.483;6.635;10.061
-0.603;7.693;6.693;10.215
0.909;7.119;5.448;9.01
0.717;8.115;5.831;10.018
1.752;7.464;6.157;9.833
0.335;8.67;4.835;9.933
0.144;7.655;5.639;9.509
0.507;8.46;6.061;10.419
0.411;8.096;5.084;9.569
0.105;8.096;5.716;9.911
