x;y;z;a
3.782;3.728;7.555;9.234
-2.385;10.011;5.141;11.504
1.599;0.587;2.843;3.314
2.92;-3.07;-0.451;4.261
3.935;-10.847;3.762;12.136
2.595;-10.272;1.445;10.693
5.659;9.513;8.053;13.688
5.966;-6.422;1.866;8.962
0.278;-0.255;-0.872;0.95
-8.61;-9.755;3.571;13.493
-6.962;-7.457;2.709;10.556
-3.63;-5.771;-0.738;6.858
-2.04;-6.269;5.046;8.302
-3.208;0.089;7.842;8.473
-3.055;2.139;9.049;9.787
-1.14;2.33;9.394;9.746
-0.929;2.368;8.953;9.307
0.048;-6.614;7.861;10.273
-0.354;-11.249;6.271;12.884
1.196;-10.368;3.13;10.896
0.22;-9.698;3.705;10.384
0.163;-9.027;4.337;10.016
0.163;-6.863;5.026;8.508
-0.144;-7.993;5.563;9.739
-0.239;-8.031;3.513;8.769
