x;y;z;a
-0.642;2.196;1.981;3.026
2.978;2.368;-11.12;11.753
-2.806;2.713;13.952;14.488
-7.978;1.851;26.249;27.497
-4.472;5.146;13.512;15.135
-1.963;7.1;5.007;8.907
-4.281;6.333;6.98;10.352
-4.76;-0.16;18.377;18.984
-7.844;6.908;6.214;12.16
-5.373;4.686;7.67;10.472
-3.725;1.621;9.738;10.551
-2.787;-0.714;9.547;9.971
-1.81;-4.833;8.436;9.889
-3.074;-5.177;8.264;10.225
-3.055;0.625;8.244;8.814
10.314;-15.31;3.073;18.714
0.909;-5.043;7.517;9.097
4.357;-3.243;-4.396;6.987
1.196;-12.762;-8.112;15.169
-2.902;-9.928;-6.599;12.269
-10.142;3.345;10.945;15.292
-5.028;8.804;1.943;10.323
3.533;7.234;0.64;8.076
-2.078;3.422;8.857;9.72
2.652;1.219;9.758;10.185
