x;y;z;a
-23.148;-9.295;-8.706;26.421
1.177;-26.668;-14.874;30.558
-3.859;-15.808;-1.466;16.338
-6.943;1.181;7.076;9.984
-2.499;4.361;5.352;7.342
-1.369;6.659;5.563;8.784
-2.327;7.904;5.869;10.116
-3.802;2.809;6.271;7.853
-0.756;7.789;5.984;9.851
-0.622;8.536;2.383;8.884
-1.254;6.142;7.268;9.598
-1.178;7.023;9.547;11.91
-0.642;5.912;7.268;9.391
-1.178;5.989;8.876;10.772
-1.369;9.149;4.777;10.411
-0.91;9.015;3.686;9.782
-0.45;8.115;2.9;8.629
-1.293;8.709;4.069;9.699
-0.086;8.115;6.099;10.152
-2.998;-4.545;1.636;5.686
0.259;-7.629;-8.074;11.111
-6.867;-4.411;1.77;8.352
-13.13;-9.487;-8.055;18.091
-5.219;-5.503;-8.132;11.12
-6.062;-10.349;-5.105;13.035
