x;y;z;a
-6.962;1.526;-5.967;9.296
-8.15;-1.749;-4.186;9.328
-7.614;-5.005;-7.748;11.961
-9.414;-6.71;-2.443;11.816
-7.058;-7.706;-3.286;10.955
-8.514;-5.79;1.196;10.366
-7.958;-6.844;-2.194;10.723
-6.694;-6.135;-1.945;9.286
-5.871;-7.15;-2.979;9.72
-6.196;-8.606;-3.171;11.069
-5.564;-8.05;-3.324;10.335
-5.679;-6.288;-2.653;8.879
-4.338;-7.495;-4.473;9.747
-4.645;-7.61;-5.239;10.341
-5.162;-7.648;-6.657;11.378
-8.342;-5.637;-4.435;11.002
-6.445;-5.56;-5.143;9.945
-6.215;-5.79;-5.124;9.92
-6.1;-5.599;-3.803;9.112
-5.679;-7.667;-3.151;10.048
-5.698;-7.61;-3.286;10.059
-5.507;-7.821;-4.416;10.536
-5.239;-7.227;-3.477;9.58
-5.928;-8.165;-2.424;10.377
-5.392;-5.311;-3.171;8.206
