x;y;z;a
7.9;-15.233;-3.573;17.528
6.847;1.928;4.663;8.505
12.861;4.514;5.103;14.554
-4.875;2.962;11.788;13.096
-0.718;0.951;6.425;6.535
13.513;-12.954;8.762;20.668
1.503;0.396;8.436;8.578
0.526;3.556;9.011;9.701
5.678;1.89;9.758;11.447
-0.795;1.43;9.183;9.328
2.097;1.066;9.26;9.554
2.288;2.292;9.949;10.463
-2.538;3.748;6.635;8.032
5.027;-8.319;-0.163;9.721
3.073;-8.089;5.735;10.381
-1.638;-4.392;7.766;9.071
3.246;-8.855;5.869;11.108
2.058;-8.434;5.371;10.209
3.361;-8.28;4.816;10.151
2.882;-7.955;4.931;9.793
2.499;-9.64;2.958;10.389
2.441;-9.468;2.019;9.984
2.537;-10.253;1.981;10.746
2.824;-9.257;1.943;9.871
2.422;-10.33;1.138;10.671
