x;y;z;a
6.33;8.517;3.801;11.272
9.164;-3.817;3.896;10.664
9.241;-9.066;5.984;14.262
5.295;3.652;3.724;7.432
7.556;-1.5;5.927;9.719
9.203;-12.896;7.191;17.399
9.05;-8.51;9.03;15.358
3.878;-6.92;3.207;8.556
10.026;5.337;3.437;11.866
7.747;1.717;4.605;9.174
8.647;-0.983;4.509;9.801
8.724;-7.457;3.322;11.948
7.536;-4.43;2.919;9.216
10.62;-10.502;-0.087;14.936
6.579;2.541;1.445;7.199
2.097;15.585;4.912;16.475
3.227;-3.913;9.892;11.116
5.027;-9.947;1.33;11.224
9.145;-7.533;1.56;11.95
4.816;-6.92;-0.144;8.432
5.008;-12.475;2.939;13.76
2.556;-11.096;4.739;12.333
1.273;-8.855;4.49;10.01
1.905;-7.591;5.237;9.417
-0.852;-7.074;2.996;7.73
