x;y;z;a
-6.56;-5.924;5.582;10.454
0.737;4.993;5.869;7.741
1.79;-5.101;7.191;8.996
-1.963;-8.089;10.045;13.046
4.261;-12.571;8.627;15.831
1.694;-7.61;9.221;12.075
-0.565;-3.702;8.513;9.3
1.848;-8.625;-0.891;8.866
-1.274;-5.752;7.938;9.885
-0.527;-9.391;2.939;9.854
2.595;-17.743;-14.491;23.055
4.165;0.3;-12.269;12.96
6.138;-6.69;-0.374;9.087
-0.163;-8.204;3.168;8.796
0.125;-7.897;4.03;8.867
0.507;-11.651;2.211;11.87
-1.331;-7.514;2.249;7.956
1.522;-10.368;0.239;10.482
-2.136;-10.023;0.985;10.296
-0.297;-11.096;-0.259;11.103
-0.086;-8.568;0.736;8.6
-4.396;-9.066;0.602;10.094
-4.606;-6.94;0.143;8.331
-10.276;-6.863;0.086;12.358
-6.828;-10.904;-4.722;13.705
