x;y;z;a
-11.789;-12.992;2.249;17.687
-6.407;-5.407;3.054;8.923
-10.123;-4.641;-1.562;11.246
-7.154;-6.078;-2.002;9.599
-10.142;-6.288;-1.102;11.984
-7.863;-4.622;-0.125;9.122
-9.931;-17.264;-1.102;19.947
1.33;-2.304;2.709;3.797
5.736;-5.694;0.162;8.084
5.18;-6.365;-3.017;8.743
-2.078;-6.901;-2.577;7.654
-3.093;-17.877;-7.059;19.468
2.767;-9.161;-0.872;9.609
-1.81;-5.829;5.793;8.415
0.392;-3.741;12.018;12.593
5.487;-5.963;7.651;11.144
-0.009;-3.453;5.85;6.793
4.644;-4.373;8.723;10.806
5.238;-5.426;8.608;11.444
5.678;-4.947;9.087;11.802
4.472;-4.928;8.168;10.536
4.414;-5.196;8.302;10.743
3.629;-4.89;7.766;9.869
3.82;-4.775;7.9;9.99
4.069;-5.062;7.842;10.182
