x;y;z;a;index
-6.3909;-6.4122;5.3117;10.4964;7.5764
-6.3909;-6.4122;5.3117;10.4964;7.5764
-6.3909;-6.4122;5.3117;10.4964;7.5764
-6.3909;-6.4122;5.3117;10.4964;7.5764
-6.3909;-6.4122;5.3117;10.4964;7.5764
-6.3909;-6.4122;5.3117;10.4964;7.5764
5.5991;-2.2362;0.8867;6.094;15.3724
-7.0799;-6.4882;7.6867;12.3007;21.4662
-9.1869;0.1568;1.3847;9.292;23.3926
-3.1339;-5.7992;7.1307;9.7107;25.5158
-29.9699;-17.6942;12.7817;37.0763;39.2806
-6.5439;-10.2042;5.6557;13.3767;46.8788
-10.5089;-3.7112;-6.8123;13.0621;49.0982
-10.5089;-3.7112;-6.8123;13.0621;49.0814
-10.5089;-3.7112;-6.8123;13.0621;49.0771
-10.5089;-3.7112;-6.8123;13.0621;49.0727
-10.5089;-3.7112;-6.8123;13.0621;49.0713
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;48.5992
-10.5089;-3.7112;-6.8123;13.0621;46.7023
-10.5089;-3.7112;-6.8123;13.0621;44.227
-10.5089;-3.7112;-6.8123;13.0621;43.2171
-10.5089;-3.7112;-6.8123;13.0621;41.9831
-10.5089;-3.7112;-6.8123;13.0621;29.4786
-10.5089;-3.7112;-6.8123;13.0621;14.6059
-10.5089;-3.7112;-6.8123;13.0621;0.0
-10.5089;-3.7112;-6.8123;13.0621;0.0
-10.5089;-3.7112;-6.8123;13.0621;0.0
-10.5089;-3.7112;-6.8123;13.0621;0.0
-10.5089;-3.7112;-6.8123;13.0621;0.0
