x;y;z;a;index
7.5911;-6.3162;2.6487;10.2242;0.0
6.4611;-5.7992;6.2497;10.6974;3.8094
4.8141;-7.9062;4.9857;10.5138;4.823
4.8141;-7.9062;4.9857;10.5138;4.823
4.8141;-7.9062;4.9857;10.5138;4.823
4.8141;-7.9062;4.9857;10.5138;4.823
4.3161;-9.3812;2.4767;10.6193;5.6551
4.8521;-8.8252;0.3887;10.0786;6.0775
0.8681;-13.6902;-4.1113;14.3206;9.835
-0.8929;10.0598;12.0917;15.7545;30.4373
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9449;-10.9512;-1.1813;16.2482;43.9935
-7.9229;-4.6112;0.4267;9.177;44.4958
-14.4359;2.4938;2.4377;14.8512;45.476
5.7521;1.4978;10.4447;12.0175;50.4056
5.7521;1.4978;10.4447;12.0175;50.4056
5.7521;1.4978;10.4447;12.0175;50.4056
5.7521;1.4978;10.4447;12.0175;50.3191
5.7521;1.4978;10.4447;12.0175;50.2698
5.7521;1.4978;10.4447;12.0175;49.6715
5.7521;1.4978;10.4447;12.0175;40.4668
5.7521;1.4978;10.4447;12.0175;33.2301
5.7521;1.4978;10.4447;12.0175;33.2301
5.7521;1.4978;10.4447;12.0175;33.2301
5.7521;1.4978;10.4447;12.0175;33.2301
6.6911;0.3098;8.5487;10.8603;33.3186
5.3311;-2.7722;9.1417;10.9396;33.4937
4.8711;-1.2022;8.1847;9.6001;33.5473
