x;y;z;a;index
4.4881;-5.6462;-1.6983;7.4099;19.1504
4.4881;-5.6462;-1.6983;7.4099;18.6937
4.4881;-5.6462;-1.6983;7.4099;18.1819
4.4881;-5.6462;-1.6983;7.4099;6.2401
4.4881;-5.6462;-1.6983;7.4099;0.0
4.4881;-5.6462;-1.6983;7.4099;0.0
4.4881;-5.6462;-1.6983;7.4099;0.0
4.4881;-5.6462;-1.6983;7.4099;0.0
4.4881;-5.6462;-1.6983;7.4099;0.0
-1.7939;0.0228;-8.3643;8.5546;10.772
-9.5699;-36.2352;21.7837;43.3486;48.9903
-5.6629;-4.2672;-3.7673;8.0294;63.954
-10.1829;-5.9522;-8.0573;14.2843;64.279
-7.8269;-3.5002;-3.4033;9.2247;64.5369
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.8229;-3.7692;-0.3383;9.6003;64.6179
-8.6129;-4.1902;0.1207;9.5789;64.6212
-8.3059;-6.7572;-0.9703;10.7513;64.6821
-8.3059;-6.7572;-0.9703;10.7513;64.6821
-8.3059;-6.7572;-0.9703;10.7513;63.7789
-8.3059;-6.7572;-0.9703;10.7513;42.2343
-8.3059;-6.7572;-0.9703;10.7513;9.6779
-8.3059;-6.7572;-0.9703;10.7513;7.2102
-8.3059;-6.7572;-0.9703;10.7513;4.3318
-8.3059;-6.7572;-0.9703;10.7513;2.882
-8.3059;-6.7572;-0.9703;10.7513;2.882
-8.3059;-6.7572;-0.9703;10.7513;2.882
