x;y;z;a;index
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
1.3661;2.1108;2.4577;3.5159;0.0
-5.0499;-23.9762;1.7107;24.5619;26.8748
4.9281;-8.3082;3.5107;10.278;32.7191
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;18.7379
4.2391;-8.2892;1.9787;9.5182;1.6799
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
