x;y;z;a;index
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-5.8929;20.6908;-10.5863;23.9772;0.0
-19.6069;-29.8182;5.7707;36.1505;54.8342
-2.8849;-7.6572;-3.2113;8.7902;62.1144
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-2.5219;-6.3732;-2.3303;7.2394;62.135
-0.9509;-7.7722;-6.3723;10.0954;62.3018
-1.0659;-10.0322;-5.4333;11.4587;62.35
-1.8319;-5.7222;-4.6673;7.6081;62.5081
-4.7629;-8.1172;-4.8973;10.6093;62.6231
-1.3909;-9.6682;-2.3493;10.0463;62.7847
-4.0539;-7.4082;-9.0533;12.3806;31.5004
-0.6439;-4.6502;-8.4023;9.6249;12.6697
-0.9319;-3.3852;-10.2023;10.7896;12.7627
-1.9659;-3.1752;-8.7473;9.5112;12.8887
-1.0279;-2.9072;-9.6663;10.1463;12.9582
-1.4109;-5.9902;-9.3793;11.2181;13.3285
-2.1189;-6.5272;-6.9653;9.778;13.5744
