x;y;z;a
3.512;-9.170;2.611;10.160
3.627;-8.959;2.860;10.079
3.684;-9.151;2.554;10.190
3.723;-9.017;2.630;10.103
3.129;-9.381;2.783;10.273
4.316;-8.959;2.381;10.225
4.221;-8.921;2.669;10.223
4.221;-8.940;2.592;10.220
4.182;-8.902;2.362;10.115
2.267;-6.776;0.600;7.170
3.512;-9.553;1.845;10.344
4.316;-8.595;1.749;9.775
4.240;-8.768;2.477;10.049
4.316;-8.691;2.439;10.005
2.535;-8.806;1.787;9.336
3.761;-7.887;0.849;8.779
0.141;-4.209;-0.721;4.272
-0.912;-3.692;-4.762;6.094
28.106;-20.969;-4.628;35.370
15.024;1.249;2.611;15.300
-0.107;15.251;-0.223;15.253
-8.229;-17.176;18.662;26.665
-1.122;-4.669;7.955;9.292
0.581;-4.784;9.028;10.234
-0.490;-4.190;9.047;9.982
1.041;-5.416;8.530;10.158
-5.892;2.360;8.262;10.419
-0.758;-2.868;7.170;7.759
-0.165;-3.596;9.104;9.790
-0.011;-3.653;9.296;9.988
-0.031;-3.634;9.277;9.963
-0.031;-3.634;9.296;9.981
-0.031;-3.596;9.315;9.985
-0.031;-3.634;9.353;10.034
-0.011;-3.577;9.373;10.032
-0.031;-3.615;9.315;9.992
-0.011;-3.615;9.296;9.974
-0.050;-3.653;9.277;9.970
-0.011;-3.615;9.296;9.974
-0.011;-3.615;9.296;9.974
-0.011;-3.615;9.296;9.974
-0.088;-3.558;9.200;9.864
-0.050;-3.615;9.258;9.939
0.008;-3.673;9.430;10.120
-0.050;-3.711;9.219;9.938
-0.050;-3.653;9.277;9.970
-0.011;-3.596;9.315;9.985
-0.031;-3.596;9.296;9.967
-0.031;-3.615;9.296;9.974
-0.031;-3.615;9.296;9.974
-0.031;-3.615;9.315;9.992
-0.050;-3.634;9.277;9.963
-0.031;-3.615;9.296;9.974
-0.107;-3.998;9.143;9.979
-0.050;-3.596;9.277;9.950
-0.011;-3.615;9.296;9.974
-0.031;-3.615;9.315;9.992
-0.375;-4.745;8.453;9.701
-0.069;-3.653;9.238;9.934
-0.778;-3.788;7.534;8.468
