x;y;z;a
15.024;1.249;2.611;15.300
-0.107;15.251;-0.223;15.253
-8.229;-17.176;18.662;26.665
-1.122;-4.669;7.955;9.292
0.581;-4.784;9.028;10.234
-0.490;-4.190;9.047;9.982
1.041;-5.416;8.530;10.158
-5.892;2.360;8.262;10.419
-0.758;-2.868;7.170;7.759
-0.165;-3.596;9.104;9.790
-0.011;-3.653;9.296;9.988
-0.031;-3.634;9.277;9.963
-0.031;-3.634;9.296;9.981
-0.031;-3.596;9.315;9.985
-0.031;-3.634;9.353;10.034
-0.011;-3.577;9.373;10.032
-0.031;-3.615;9.315;9.992
-0.011;-3.615;9.296;9.974
-0.050;-3.653;9.277;9.970
-0.011;-3.615;9.296;9.974
-0.011;-3.615;9.296;9.974
-0.011;-3.615;9.296;9.974
-0.088;-3.558;9.200;9.864
-0.050;-3.615;9.258;9.939
0.008;-3.673;9.430;10.120
