x;y;z;a
0.046;1.747;9.315;9.478
0.390;3.126;6.634;7.344
1.731;-2.887;7.304;8.042
6.960;-5.684;8.089;12.090
11.672;-4.496;3.339;12.946
9.354;-2.408;2.898;10.084
8.435;-1.700;2.439;8.943
8.990;-2.351;2.573;9.642
12.227;-2.677;1.519;12.608
10.465;-2.332;0.255;10.724
9.086;-2.083;0.217;9.324
9.699;-2.370;0.945;10.029
10.427;-2.523;2.400;10.993
9.431;-1.604;2.094;9.793
8.377;-2.198;1.730;8.831
10.293;-2.179;1.596;10.641
11.001;-1.987;1.040;11.227
8.588;-1.661;0.217;8.749
9.737;-2.332;0.811;10.045
10.982;-2.696;1.979;11.480
8.320;-1.891;1.864;8.733
8.760;-2.408;2.209;9.349
11.308;-3.021;2.056;11.883
11.442;-2.389;1.098;11.740
8.320;-1.930;0.677;8.567
9.277;-2.562;1.194;9.698
13.204;-2.830;1.538;13.591
9.220;-1.795;1.826;9.569
8.415;-2.102;1.864;8.871
10.637;-2.408;1.845;11.061
11.020;-2.638;1.309;11.406
8.339;-1.834;0.562;8.556
9.392;-2.868;1.060;9.877
12.572;-3.404;1.768;13.144
9.699;-2.006;1.500;10.017
7.783;-2.293;1.883;8.329
10.446;-2.791;2.171;11.028
11.787;-2.715;1.404;12.177
7.764;-1.681;0.696;7.974
8.473;-2.581;0.772;8.891
12.610;-3.385;1.404;13.131
10.139;-2.562;1.558;10.573
8.339;-2.293;1.768;8.827
11.040;-2.006;1.232;11.288
11.442;-0.991;1.347;11.563
9.028;-1.393;0.389;9.143
9.239;-1.815;0.657;9.438
12.649;-3.289;1.309;13.135
9.431;-0.417;1.692;9.590
8.626;-2.198;1.998;9.123
10.657;-1.910;1.232;10.896
12.131;-2.408;1.385;12.445
9.354;-1.470;0.945;9.516
11.135;-2.466;1.079;11.455
9.833;-1.585;1.328;10.048
9.814;-2.351;2.573;10.414
10.714;-0.799;2.554;11.043
8.262;-1.278;2.151;8.632
9.641;-2.102;2.056;10.079
13.606;-2.025;1.845;13.879
10.733;-1.661;0.791;10.889
9.373;-1.585;0.485;9.518
8.913;-1.987;0.849;9.171
13.721;-2.044;1.519;13.955
10.044;-1.317;1.577;10.252
8.530;-1.949;1.481;8.874
9.699;-1.891;1.500;9.994
12.668;-3.481;1.673;13.243
7.822;-0.589;0.657;7.871
9.986;-1.297;0.006;10.070
10.618;-1.795;1.692;10.900
10.120;-1.317;2.381;10.479
7.994;-1.872;1.500;8.346
10.925;-2.121;2.075;11.320
10.599;-1.527;0.945;10.750
8.952;-0.857;0.351;8.999
8.684;-1.585;0.217;8.830
13.012;-2.217;1.443;13.278
9.086;-1.336;1.653;9.331
9.258;-1.930;2.017;9.669
10.829;-1.853;1.577;11.099
10.791;-1.317;0.887;10.907
8.837;-1.336;0.600;8.957
7.994;-1.757;0.868;8.230
14.870;-2.351;0.811;15.076
9.162;-2.121;1.079;9.466
9.124;-1.795;1.404;9.404
9.737;-1.508;1.309;9.939
10.044;-0.685;1.481;10.175
8.550;-1.336;0.274;8.658
9.105;-1.700;0.466;9.274
11.748;-2.332;2.707;12.279
9.201;-1.183;1.787;9.447
8.722;-1.604;1.462;8.988
9.584;-1.795;1.768;9.909
10.427;-2.102;1.519;10.744
9.411;-0.972;0.581;9.479
8.301;-1.566;0.025;8.447
11.959;-2.159;1.768;12.280
9.775;-1.546;1.711;10.043
8.147;-1.757;1.232;8.425
10.791;-2.121;1.749;11.135
10.829;-2.179;0.830;11.077
8.684;-0.972;0.102;8.738
8.626;-1.489;0.159;8.755
11.040;-2.332;0.906;11.320
9.143;-1.834;1.462;9.439
8.741;-1.930;1.040;9.011
10.388;-1.317;0.542;10.485
9.603;-1.010;0.332;9.661
8.684;-2.159;-0.433;8.958
8.875;-2.600;-0.032;9.248
11.384;-4.477;1.481;12.322
8.301;-4.822;2.017;9.809
9.871;-8.193;4.603;13.629
3.665;-3.424;5.944;7.777
1.367;-0.493;8.242;8.369
0.027;0.253;10.292;10.295
-0.797;-0.015;9.468;9.502
-1.295;1.843;9.334;9.602
-0.854;2.264;9.947;10.237
-0.433;1.824;10.867;11.028
1.290;1.038;9.583;9.725
-0.107;1.690;8.740;8.903
