x;y;z;a
4.987;-8.113;2.913;9.959
5.064;-7.960;3.028;9.908
4.910;-8.055;3.066;9.919
5.083;-7.921;3.219;9.947
4.987;-8.075;3.028;9.962
5.044;-7.960;3.162;9.940
4.987;-7.979;3.104;9.908
4.872;-8.094;3.047;9.926
4.949;-7.902;3.219;9.864
4.910;-7.979;3.181;9.894
4.949;-8.209;3.143;10.088
5.178;-7.787;3.162;9.872
4.757;-8.228;2.951;9.952
5.102;-7.902;3.756;10.128
5.006;-8.304;3.507;10.311
5.140;-7.864;2.798;9.803
5.140;-7.979;3.104;9.986
5.178;-7.691;3.219;9.815
9.354;-3.037;-4.786;10.937
2.171;-3.573;2.989;5.139
0.984;-1.007;6.073;6.234
13.760;-16.636;0.480;21.594
1.060;-1.275;0.576;1.755
0.562;-0.796;-0.936;1.351
0.218;1.866;-5.552;5.861
-0.146;-0.280;-9.901;9.906
-0.166;-0.299;-9.843;9.849
-0.166;-0.280;-9.843;9.848
-0.185;-0.299;-9.843;9.849
-0.185;-0.280;-9.843;9.849
-0.185;-0.299;-9.862;9.868
-0.185;-0.299;-9.824;9.830
-0.185;-0.299;-9.824;9.830
-0.185;-0.299;-9.843;9.849
-0.185;-0.299;-9.843;9.849
-0.204;-0.280;-9.862;9.868
-0.204;-0.299;-9.862;9.869
-0.185;-0.280;-9.843;9.849
-0.204;-0.299;-9.843;9.850
-0.204;-0.299;-9.862;9.869
-0.223;-0.299;-9.843;9.850
-0.204;-0.280;-9.843;9.849
-0.185;-0.299;-9.843;9.849
-0.204;-0.299;-9.843;9.850
-0.204;-0.299;-9.843;9.850
-0.204;-0.299;-9.843;9.850
-0.204;-0.280;-9.843;9.849
-0.204;-0.299;-9.843;9.850
-0.204;-0.280;-9.843;9.849
-0.185;-0.299;-9.843;9.849
-0.204;-0.299;-9.843;9.850
-0.185;-0.280;-9.824;9.830
-0.204;-0.299;-9.862;9.869
-0.204;-0.299;-9.843;9.850
-0.204;-0.299;-9.862;9.869
-0.185;-0.280;-9.843;9.849
-0.204;-0.299;-9.843;9.850
-0.204;-0.280;-9.843;9.849
-0.185;-0.261;-9.843;9.848
-0.204;-0.299;-9.843;9.850
-0.185;-0.299;-9.862;9.868
-0.204;-0.280;-9.843;9.849
-0.204;-0.280;-9.862;9.868
-0.204;-0.299;-9.843;9.850
-0.204;-0.280;-9.843;9.849
-0.204;-0.299;-9.843;9.850
-0.204;-0.280;-9.862;9.868
-0.204;-0.299;-9.862;9.869
-0.204;-0.280;-9.843;9.849
-0.204;-0.280;-9.843;9.849
-0.204;-0.299;-9.862;9.869
-1.237;-1.907;-14.593;14.769
-2.827;-3.516;-12.180;12.989
-4.896;-0.337;-3.043;5.775
-8.650;-1.160;0.135;8.729
-10.144;-1.792;2.932;10.711
-9.493;-0.719;1.495;9.637
-9.493;-0.050;1.993;9.700
-9.550;0.065;1.725;9.705
-9.799;-0.107;1.725;9.951
-9.780;-0.241;1.917;9.969
-9.818;-0.107;1.476;9.929
