x;y;z;a
-3.114;3.969;8.147;9.583
-3.076;4.007;7.898;9.376
-3.134;4.180;8.185;9.710
-2.865;4.256;7.821;9.354
0.046;-1.910;7.936;8.163
-0.682;-9.132;4.335;10.132
-3.900;-3.500;9.028;10.439
-1.371;-3.826;10.177;10.959
-0.663;-2.542;10.120;10.455
-0.663;-1.470;9.430;9.567
-1.486;0.483;9.622;9.748
-2.808;2.973;8.817;9.719
-2.999;2.916;8.606;9.569
-5.049;2.149;10.867;12.174
-5.298;-9.476;8.645;13.878
2.114;-0.207;-2.636;3.385
2.037;10.558;4.220;11.551
-1.352;38.121;-1.564;38.177
-1.620;24.560;-1.046;24.636
0.256;5.425;0.811;5.491
-2.846;6.421;3.588;7.887
-6.332;3.126;-0.146;7.063
-0.241;-3.404;11.537;12.031
-4.723;0.234;6.576;8.100
-2.885;0.464;10.752;11.142
-2.808;2.552;8.760;9.547
-3.383;3.548;8.702;9.988
-3.727;3.739;7.706;9.341
-3.708;4.544;7.687;9.669
-3.287;4.620;7.859;9.691
-3.038;4.467;7.974;9.632
-3.057;4.524;7.898;9.602
-2.942;4.448;7.936;9.562
-2.961;4.448;7.974;9.599
-2.961;4.505;7.821;9.499
-2.942;4.524;7.840;9.518
-2.961;4.639;7.821;9.563
-2.923;4.678;7.879;9.618
-2.942;4.582;7.898;9.593
-2.904;4.620;7.859;9.568
-2.904;4.601;7.898;9.591
-2.923;4.793;7.802;9.612
-2.904;4.639;7.840;9.562
-2.942;4.639;7.840;9.573
-2.904;4.735;7.802;9.578
-2.904;4.716;7.879;9.631
-2.923;4.716;7.840;9.605
-2.865;4.735;7.840;9.597
-2.923;4.812;7.783;9.606
-2.942;4.850;7.706;9.569
-2.923;4.869;7.744;9.603
-2.942;4.946;7.744;9.648
-2.904;4.831;7.687;9.532
-2.942;4.927;7.630;9.547
-2.942;4.927;7.630;9.547
-2.904;4.927;7.591;9.505
-2.980;5.003;7.591;9.568
-2.961;4.965;7.630;9.573
-2.942;5.003;7.610;9.571
-2.961;5.042;7.572;9.567
-2.980;4.984;7.649;9.604
-3.057;5.061;7.534;9.577
-3.153;5.003;7.495;9.547
-3.210;4.908;7.515;9.533
-3.019;5.099;7.495;9.555
-2.731;5.233;7.649;9.662
-2.712;4.927;7.534;9.402
