x;y;z;a
3.435;-9.036;2.803;10.065
3.550;-8.940;2.860;10.035
3.435;-8.978;2.898;10.040
3.397;-8.978;2.994;10.055
3.474;-8.863;3.224;10.050
3.493;-8.940;3.032;10.065
3.474;-9.017;2.956;10.105
3.320;-9.170;3.032;10.213
3.742;-8.844;2.573;9.942
3.857;-8.940;2.783;10.126
4.048;-8.748;2.343;9.920
3.914;-8.672;2.554;9.851
4.259;-8.844;2.266;10.074
4.642;-8.806;1.826;10.120
5.255;-8.174;2.573;10.052
4.585;-8.768;3.435;10.473
4.719;-8.863;3.320;10.575
3.320;-9.783;1.309;10.413
4.661;-8.480;2.879;10.095
3.397;-9.208;2.362;10.095
3.665;-8.844;2.783;9.969
3.550;-9.074;2.764;10.128
4.336;-8.710;2.783;10.120
4.240;-9.266;1.653;10.323
4.814;-8.768;2.477;10.304
4.106;-9.055;2.075;10.156
4.546;-8.519;2.554;9.988
4.316;-8.921;1.826;10.077
4.834;-8.365;2.592;10.003
4.067;-8.978;2.669;10.211
4.738;-7.867;2.458;9.507
3.416;-9.649;2.343;10.500
5.178;-7.925;4.163;10.341
2.976;-9.687;1.500;10.244
3.933;-10.147;3.320;11.377
1.597;-11.296;2.075;11.595
6.557;-7.944;3.511;10.882
6.864;-6.890;5.657;11.251
3.071;-9.859;1.692;10.464
5.006;-7.714;3.013;9.677
3.857;-9.476;1.960;10.417
3.704;-9.381;2.400;10.367
3.742;-9.438;2.266;10.402
3.953;-8.787;2.420;9.934
4.527;-8.480;2.611;9.961
4.259;-8.959;2.171;10.154
4.623;-8.346;2.879;9.965
4.604;-8.538;2.420;9.997
4.565;-8.614;2.305;10.017
4.719;-8.442;2.056;9.887
4.680;-8.902;1.807;10.218
4.240;-8.442;1.692;9.597
4.067;-7.695;1.404;8.816
3.723;-6.469;1.021;7.533
1.769;-1.508;-1.276;2.651
1.328;2.303;-1.123;2.886
6.481;-1.163;-20.047;21.101
6.979;-1.585;-2.981;7.752
4.853;7.283;-5.931;10.572
5.466;4.161;-7.099;9.878
4.106;4.180;-8.325;10.180
5.102;4.601;-7.176;9.934
4.585;4.390;-7.597;9.900
4.546;4.237;-7.923;10.069
4.565;4.295;-7.731;9.953
4.604;4.352;-7.693;9.966
4.585;4.295;-7.827;10.036
4.604;4.333;-7.674;9.943
4.585;4.295;-7.674;9.918
4.565;4.314;-7.693;9.931
4.546;4.256;-7.942;10.092
4.565;4.295;-7.674;9.908
4.565;4.295;-7.674;9.908
4.565;4.295;-7.712;9.938
4.757;4.486;-7.425;9.894
4.546;4.314;-7.655;9.893
4.546;4.295;-7.731;9.944
4.508;4.237;-7.693;9.872
4.546;4.295;-7.712;9.929
4.527;4.295;-7.731;9.935
4.527;4.199;-7.750;9.909
4.546;4.295;-7.750;9.959
4.546;4.275;-7.712;9.920
4.527;4.275;-7.731;9.927
4.546;4.295;-7.731;9.944
4.527;4.275;-7.712;9.912
4.508;4.275;-7.731;9.918
4.527;4.275;-7.731;9.927
4.527;4.275;-7.731;9.927
4.527;4.256;-7.750;9.933
4.527;4.256;-7.731;9.918
4.527;4.256;-7.731;9.918
4.508;4.256;-7.750;9.925
4.508;4.256;-7.750;9.925
4.508;4.256;-7.750;9.925
4.508;4.237;-7.750;9.916
4.527;4.256;-7.750;9.933
4.527;4.256;-7.750;9.933
4.508;4.237;-7.770;9.932
4.872;4.410;-9.264;11.358
4.508;4.237;-7.789;9.947
4.661;4.275;-7.904;10.123
4.508;4.218;-7.808;9.954
4.451;3.797;-9.532;11.184
4.929;4.946;-7.942;10.575
5.351;5.559;-3.230;8.365
5.370;5.195;-8.019;10.960
2.554;7.149;-3.977;8.570
2.688;7.225;-5.701;9.588
2.535;7.398;-5.586;9.610
2.612;7.493;-5.701;9.771
2.593;7.436;-5.682;9.711
2.707;7.493;-5.739;9.819
