x;y;z;a
-29.930;-39.664;28.354;57.210
-12.711;-16.027;-26.426;33.418
9.660;-1.508;25.673;27.472
-3.957;-8.653;8.568;12.804
-1.601;-6.009;12.265;13.751
-3.440;-5.760;5.235;8.510
-3.842;-7.523;5.618;10.145
-3.019;-6.392;7.304;10.165
-3.038;-6.431;7.151;10.086
-3.076;-6.469;6.997;10.013
-3.076;-6.450;7.017;10.015
-3.076;-6.450;7.017;10.015
-3.076;-6.450;7.036;10.028
-3.076;-6.450;7.017;10.015
-3.076;-6.469;7.036;10.041
-3.038;-6.584;7.112;10.157
-3.076;-6.469;6.997;10.013
-3.076;-6.431;7.017;10.003
-3.095;-6.431;7.017;10.009
-3.076;-6.431;6.997;9.989
-3.076;-6.450;6.997;10.001
-3.095;-6.450;7.017;10.021
-3.095;-6.450;7.017;10.021
-3.076;-6.450;7.017;10.015
-3.095;-6.450;6.997;10.007
