x;y;z;a
3.378;-9.055;2.956;10.106
3.397;-9.055;2.822;10.074
3.378;-9.074;2.860;10.096
3.378;-8.978;2.822;9.999
3.397;-8.940;2.918;9.999
3.359;-8.672;2.975;9.764
3.263;-8.902;2.803;9.887
3.301;-9.112;2.764;10.078
3.474;-8.940;2.707;9.966
3.397;-9.189;2.879;10.211
3.340;-9.055;2.783;10.044
3.359;-9.074;2.860;10.089
3.378;-9.036;3.032;10.112
3.225;-9.304;2.937;10.275
3.589;-8.710;3.282;9.976
3.014;-8.997;2.783;9.888
-0.069;-9.610;2.803;10.011
-1.525;-5.396;2.151;6.006
3.359;-2.159;0.198;3.998
18.318;-38.533;-39.278;57.992
-19.740;28.046;-12.347;36.452
-8.803;-0.283;8.357;12.142
-5.853;-6.910;9.679;13.255
-4.647;-5.167;4.182;8.111
-5.279;-6.795;5.197;10.052
-5.279;-6.756;5.216;10.036
-5.279;-6.776;5.293;10.090
-5.298;-6.814;5.293;10.125
-5.279;-6.795;5.312;10.112
-5.298;-6.776;5.312;10.109
-5.260;-6.814;5.293;10.105
-5.279;-6.795;5.350;10.132
-5.279;-6.795;5.274;10.092
-5.260;-6.756;5.331;10.086
-5.298;-6.776;5.331;10.119
-5.298;-6.776;5.274;10.090
-5.279;-6.776;5.312;10.100
-5.279;-6.795;5.312;10.112
-5.298;-6.795;5.312;10.122
-5.279;-6.795;5.312;10.112
-5.298;-6.814;5.331;10.145
-5.279;-6.776;5.331;10.110
-5.336;-6.814;5.159;10.076
-5.260;-6.795;5.274;10.082
-5.279;-6.776;5.331;10.110
-5.279;-6.756;5.312;10.086
-5.279;-6.795;5.331;10.122
-5.279;-6.776;5.312;10.100
-5.279;-6.795;5.331;10.122
-5.279;-6.756;5.331;10.096
-5.279;-6.776;5.312;10.100
-5.279;-6.756;5.331;10.096
-5.279;-6.776;5.312;10.100
-5.528;-7.178;4.814;10.260
-5.317;-6.852;5.139;10.081
-5.260;-6.776;5.312;10.090
