FallDetector: svm: 11,165, theta: 52,688, dsvm: 36,796, agsvm: 6,536, adgsvm: 21,541
FallDetector: svm: 10,598, theta: -80,472, dsvm: 16,064, agsvm: -9,476, adgsvm: -14,364
FallDetector: svm: 16,553, theta: 69,664, dsvm: 14,560, agsvm: 12,813, adgsvm: 11,270
FallDetector: svm: 16,314, theta: -85,650, dsvm: 7,286, agsvm: -15,525, adgsvm: -6,934
FallDetector: svm: 9,283, theta: -48,583, dsvm: 10,645, agsvm: -5,011, adgsvm: -5,746
FallDetector: svm: 3,559, theta: 66,085, dsvm: 8,775, agsvm: 2,613, adgsvm: 6,444
FallDetector: svm: 2,780, theta: 78,344, dsvm: 6,009, agsvm: 2,420, adgsvm: 5,231
FallDetector: svm: 27,939, theta: -53,402, dsvm: 29,965, agsvm: -16,578, adgsvm: -17,780
FallDetector: svm: 7,769, theta: -60,357, dsvm: 20,321, agsvm: -5,210, adgsvm: -13,628
FallDetector: svm: 8,248, theta: -65,349, dsvm: 3,687, agsvm: -5,989, adgsvm: -2,677
FallDetector: svm: 11,831, theta: -83,437, dsvm: 5,812, agsvm: -10,969, adgsvm: -5,388
FallDetector: svm: 10,217, theta: -78,034, dsvm: 5,936, agsvm: -8,859, adgsvm: -5,147
FallDetector: svm: 9,028, theta: -80,769, dsvm: 3,038, agsvm: -8,102, adgsvm: -2,726
FallDetector: svm: 9,766, theta: -76,316, dsvm: 1,286, agsvm: -8,281, adgsvm: -1,090
FallDetector: svm: 10,594, theta: -77,088, dsvm: 1,293, agsvm: -9,074, adgsvm: -1,108
FallDetector: svm: 9,591, theta: -82,009, dsvm: 1,349, agsvm: -8,739, adgsvm: -1,229
FallDetector: svm: 9,009, theta: -75,522, dsvm: 1,421, agsvm: -7,560, adgsvm: -1,193
FallDetector: svm: 9,821, theta: -79,140, dsvm: 1,118, agsvm: -8,635, adgsvm: -0,983
FallDetector: svm: 10,336, theta: -76,645, dsvm: 0,682, agsvm: -8,802, adgsvm: -0,581
FallDetector: svm: 9,337, theta: -81,430, dsvm: 1,728, agsvm: -8,448, adgsvm: -1,564
FallDetector: svm: 9,477, theta: -78,149, dsvm: 1,172, agsvm: -8,229, adgsvm: -1,018
FallDetector: svm: 9,453, theta: -79,773, dsvm: 0,833, agsvm: -8,379, adgsvm: -0,738
FallDetector: svm: 9,871, theta: -75,663, dsvm: 0,877, agsvm: -8,299, adgsvm: -0,738
FallDetector: svm: 13,309, theta: 86,094, dsvm: 51,199, agsvm: 12,731, adgsvm: 48,977
FallDetector: svm: 18,691, theta: -53,853, dsvm: 18,126, agsvm: -11,184, adgsvm: -10,846
FallDetector: svm: 11,682, theta: -44,820, dsvm: 10,665, agsvm: -5,818, adgsvm: -5,311
FallDetector: svm: 12,327, theta: -48,481, dsvm: 1,737, agsvm: -6,640, adgsvm: -0,936
FallDetector: svm: 9,035, theta: -43,946, dsvm: 3,649, agsvm: -4,412, adgsvm: -1,782
FallDetector: svm: 13,362, theta: -53,225, dsvm: 4,725, agsvm: -7,902, adgsvm: -2,795
FallDetector: svm: 5,928, theta: -33,989, dsvm: 8,130, agsvm: -2,239, adgsvm: -3,070
FallDetector: svm: 7,396, theta: -55,336, dsvm: 2,925, agsvm: -4,547, adgsvm: -1,799
FallDetector: svm: 35,799, theta: -18,668, dsvm: 30,191, agsvm: -7,426, adgsvm: -6,262
