x;y;z;a
0.025;-0.007;9.816;9.816
0.006;-0.007;9.816;9.816
0.025;-0.007;9.816;9.816
0.006;-0.007;9.797;9.797
0.025;-0.026;9.816;9.816
0.006;-0.026;9.816;9.816
0.025;-0.007;9.797;9.797
0.025;-0.007;9.816;9.816
0.025;-0.026;9.816;9.816
0.025;0.012;9.816;9.816
0.044;0.012;9.797;9.797
0.044;-0.026;9.816;9.816
0.025;-0.103;9.816;9.817
0.044;-0.084;9.816;9.817
0.044;-0.084;9.816;9.817
0.025;-0.084;9.797;9.797
0.044;-0.084;9.816;9.817
0.044;-0.084;9.816;9.817
0.044;-0.084;9.816;9.817
0.025;-0.103;9.816;9.817
0.025;-0.084;9.797;9.797
0.025;-0.084;9.797;9.797
0.064;-0.084;9.835;9.836
0.044;-0.084;9.797;9.798
0.044;-0.084;9.816;9.817
0.044;-0.065;9.816;9.816
0.006;-0.065;9.816;9.816
0.025;-0.084;9.816;9.816
0.044;-0.065;9.835;9.835
0.006;-0.103;9.835;9.836
0.025;-0.103;9.816;9.817
0.025;-0.103;9.816;9.817
0.006;-0.103;9.797;9.798
-0.013;-0.141;9.797;9.798
0.006;-0.141;9.835;9.836
0.006;-0.160;9.816;9.817
0.006;-0.141;9.816;9.817
0.006;-0.141;9.816;9.817
0.006;-0.141;9.816;9.817
0.025;-0.122;9.816;9.817
0.006;-0.122;9.816;9.817
0.025;-0.160;9.816;9.817
0.140;-0.485;9.797;9.810
0.006;-0.237;9.797;9.800
-0.223;-0.179;9.816;9.820
-2.176;-5.867;10.103;11.884
1.270;0.165;11.559;11.630
3.416;-1.309;8.399;9.161
2.113;-1.462;8.839;9.205
-1.257;-4.584;8.762;9.968
-0.165;-5.159;8.130;9.630
-0.874;1.985;7.843;8.137
-6.524;13.784;2.710;15.489
-5.509;9.110;4.395;11.518
-3.517;6.371;1.963;7.538
-2.579;0.874;8.533;8.957
0.351;-0.103;9.969;9.976
1.098;3.307;9.356;9.984
0.696;3.115;9.203;9.741
0.428;3.307;9.797;10.349
4.392;-0.179;8.360;9.445
5.216;2.943;7.766;9.807
5.312;3.345;7.824;10.031
1.902;-4.584;1.905;5.316
4.488;-4.201;8.858;10.782
-0.797;-3.147;5.564;6.442
3.933;-5.714;5.947;9.137
4.469;-4.316;7.747;9.931
4.335;-3.109;7.881;9.517
4.354;-1.500;8.571;9.730
4.584;1.027;9.184;10.316
4.833;-2.266;8.743;10.244
4.680;-1.538;7.786;9.214
4.009;-0.696;9.433;10.273
4.412;-1.519;8.973;10.114
4.948;-5.618;6.138;9.681
5.005;-7.342;1.675;9.042
4.258;-9.851;4.759;11.740
4.220;-6.442;7.326;10.629
4.009;-4.890;7.632;9.911
4.009;-11.269;1.426;12.045
2.592;-9.641;-6.330;11.821
2.898;-9.277;-5.028;10.943
3.013;-6.844;4.606;8.783
3.071;-4.967;8.073;9.964
3.167;-2.094;8.590;9.392
3.492;-2.898;8.590;9.715
2.745;-1.424;9.509;9.999
2.860;0.242;9.260;9.695
3.186;1.276;9.586;10.182
2.420;-0.390;8.303;8.657
3.186;-1.998;8.686;9.465
3.550;1.085;8.762;9.516
3.013;2.215;8.226;9.036
4.546;-1.864;8.169;9.533
3.914;-2.477;8.743;9.894
4.833;-4.622;7.173;9.807
4.450;-10.043;3.342;11.482
3.301;-7.993;-0.431;8.658
2.075;-8.051;-5.200;9.806
0.313;-9.526;-4.894;10.714
-0.108;-6.384;-7.709;10.010
0.236;-6.135;-7.997;10.082
-0.338;-4.527;-7.364;8.651
0.619;-5.101;-9.644;10.927
0.504;-5.082;-8.111;9.585
-0.682;-6.863;-8.533;10.972
1.289;-5.810;-8.820;10.640
1.462;-4.450;-5.890;7.525
2.420;-6.614;-5.717;9.071
2.937;-10.733;-6.617;12.946
4.737;-5.772;1.292;7.578
7.093;-1.807;5.085;8.913
8.606;-1.998;6.502;10.970
6.384;-2.439;7.537;10.174
8.434;-3.090;5.372;10.466
6.940;-3.435;6.406;10.050
6.768;-2.496;6.751;9.880
6.806;-3.626;7.019;10.428
6.365;-2.381;7.901;10.422
7.246;-2.937;5.889;9.788
4.469;0.127;9.069;10.111
3.703;1.813;9.184;10.067
3.741;1.238;8.954;9.783
4.776;-2.496;1.350;5.555
4.009;-5.829;-9.107;11.532
3.262;-11.748;-1.235;12.255
1.098;3.460;9.529;10.197
2.381;1.372;9.222;9.623
1.864;1.066;9.548;9.787
4.124;0.472;9.337;10.218
3.282;2.234;9.548;10.341
2.017;2.464;9.280;9.811
1.443;2.157;9.375;9.728
1.673;1.870;9.605;9.927
1.500;2.694;9.146;9.652
1.366;3.287;9.088;9.760
1.328;2.674;9.184;9.657
1.558;2.598;9.490;9.962
2.094;2.809;8.839;9.508
0.255;1.832;10.142;10.309
1.404;2.789;9.011;9.537
1.060;2.445;9.337;9.710
