FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
FallDetector: svm: 589386313296696540000000000000000000000,000, theta: 54,736, dsvm: 0,000, agsvm: 358449106343620700000000000000000000000,000, adgsvm: 0,000
