x;y;z;a
1.137;0.674;-7.099;7.221
-7.597;4.256;-10.164;13.384
-2.904;-4.151;3.722;6.286
-4.359;-7.638;5.159;10.196
-0.241;-5.033;9.717;10.946
-1.869;-6.278;7.476;9.940
-2.099;-6.527;6.997;9.796
-1.754;-6.086;8.472;10.578
-2.099;-6.450;7.285;9.954
-2.042;-6.354;7.476;10.022
-1.984;-6.335;7.630;10.114
-2.061;-6.373;7.495;10.052
-2.023;-6.354;7.572;10.090
-2.003;-6.354;7.515;10.043
-2.023;-6.354;7.534;10.061
-2.003;-6.354;7.553;10.071
-2.023;-6.354;7.515;10.047
-2.023;-6.354;7.534;10.061
-2.023;-6.373;7.553;10.087
-2.042;-6.373;7.553;10.091
-2.023;-6.373;7.534;10.073
-2.003;-6.373;7.515;10.055
-2.023;-6.373;7.515;10.059
-2.003;-6.354;7.515;10.043
-2.003;-6.354;7.515;10.043
