FallDetector: svm: 34,061, theta: 62,128, dsvm: 32,959, agsvm: 23,513, adgsvm: 22,752
FallDetector: svm: 6,925, theta: 55,969, dsvm: 27,318, agsvm: 4,307, adgsvm: 16,988
FallDetector: svm: 3,792, theta: 21,381, dsvm: 4,616, agsvm: 0,901, adgsvm: 1,097
FallDetector: svm: 13,978, theta: 49,149, dsvm: 10,792, agsvm: 7,633, adgsvm: 5,893
FallDetector: svm: 25,096, theta: 41,430, dsvm: 14,616, agsvm: 11,552, adgsvm: 6,728
FallDetector: svm: 6,355, theta: 34,222, dsvm: 19,369, agsvm: 2,416, adgsvm: 7,365
FallDetector: svm: 10,026, theta: 77,274, dsvm: 6,952, agsvm: 8,608, adgsvm: 5,969
FallDetector: svm: 5,739, theta: 38,234, dsvm: 7,652, agsvm: 2,438, adgsvm: 3,251
FallDetector: svm: 4,482, theta: 53,763, dsvm: 6,810, agsvm: 2,678, adgsvm: 4,068
FallDetector: svm: 9,889, theta: -88,932, dsvm: 13,791, agsvm: -9,771, adgsvm: -13,627
FallDetector: svm: 16,462, theta: 56,263, dsvm: 11,737, agsvm: 10,291, adgsvm: 7,338
FallDetector: svm: 11,760, theta: 57,007, dsvm: 5,959, agsvm: 7,449, adgsvm: 3,775
FallDetector: svm: 5,181, theta: 70,263, dsvm: 10,809, agsvm: 4,045, adgsvm: 8,438
FallDetector: svm: 13,887, theta: 64,833, dsvm: 13,491, agsvm: 10,004, adgsvm: 9,718
FallDetector: svm: 2,065, theta: 30,023, dsvm: 13,233, agsvm: 0,689, adgsvm: 4,414
FallDetector: svm: 20,973, theta: 54,468, dsvm: 20,210, agsvm: 12,693, adgsvm: 12,231
FallDetector: svm: 19,843, theta: 65,090, dsvm: 4,984, agsvm: 14,351, adgsvm: 3,605
FallDetector: svm: 2,939, theta: 86,143, dsvm: 18,327, agsvm: 2,813, adgsvm: 17,542
FallDetector: svm: 9,884, theta: 66,915, dsvm: 7,920, agsvm: 7,349, adgsvm: 5,888
FallDetector: svm: 10,924, theta: 73,565, dsvm: 4,011, agsvm: 8,929, adgsvm: 3,278
FallDetector: svm: 18,265, theta: 46,756, dsvm: 10,200, agsvm: 9,489, adgsvm: 5,299
FallDetector: svm: 8,043, theta: 73,058, dsvm: 11,938, agsvm: 6,529, adgsvm: 9,691
FallDetector: svm: 15,898, theta: 64,423, dsvm: 8,964, agsvm: 11,380, adgsvm: 6,416
FallDetector: svm: 16,724, theta: 5,991, dsvm: 11,791, agsvm: 1,113, adgsvm: 0,785
FallDetector: svm: 11,684, theta: 2,648, dsvm: 5,455, agsvm: 0,344, adgsvm: 0,161
FallDetector: svm: 9,399, theta: 2,235, dsvm: 2,287, agsvm: 0,233, adgsvm: 0,057
FallDetector: svm: 8,129, theta: 5,628, dsvm: 1,670, agsvm: 0,508, adgsvm: 0,104
FallDetector: svm: 14,175, theta: 13,585, dsvm: 6,231, agsvm: 2,140, adgsvm: 0,940
FallDetector: svm: 7,358, theta: 6,883, dsvm: 6,983, agsvm: 0,563, adgsvm: 0,534
FallDetector: svm: 9,544, theta: 12,571, dsvm: 2,432, agsvm: 1,333, adgsvm: 0,340
FallDetector: svm: 9,810, theta: 13,837, dsvm: 0,807, agsvm: 1,508, adgsvm: 0,124
FallDetector: svm: 8,507, theta: 9,266, dsvm: 2,407, agsvm: 0,876, adgsvm: 0,248
FallDetector: svm: 9,604, theta: 1,097, dsvm: 1,696, agsvm: 0,117, adgsvm: 0,021
FallDetector: svm: 11,514, theta: 5,537, dsvm: 2,167, agsvm: 0,708, adgsvm: 0,133
FallDetector: svm: 6,570, theta: 20,949, dsvm: 5,515, agsvm: 1,529, adgsvm: 1,284
FallDetector: svm: 9,124, theta: 9,841, dsvm: 3,096, agsvm: 0,998, adgsvm: 0,339
FallDetector: svm: 11,591, theta: 5,500, dsvm: 2,587, agsvm: 0,708, adgsvm: 0,158
FallDetector: svm: 8,307, theta: 4,592, dsvm: 3,318, agsvm: 0,424, adgsvm: 0,169
FallDetector: svm: 8,687, theta: 1,476, dsvm: 0,775, agsvm: 0,142, adgsvm: 0,013
FallDetector: svm: 11,071, theta: 10,497, dsvm: 3,099, agsvm: 1,291, adgsvm: 0,361
FallDetector: svm: 8,337, theta: 23,768, dsvm: 3,553, agsvm: 2,202, adgsvm: 0,938
FallDetector: svm: 6,042, theta: 12,208, dsvm: 2,728, agsvm: 0,820, adgsvm: 0,370
FallDetector: svm: 10,693, theta: 12,345, dsvm: 5,526, agsvm: 1,467, adgsvm: 0,758
FallDetector: svm: 10,557, theta: 14,602, dsvm: 3,622, agsvm: 1,713, adgsvm: 0,588
FallDetector: svm: 9,880, theta: 19,783, dsvm: 1,797, agsvm: 2,172, adgsvm: 0,395
FallDetector: svm: 11,152, theta: 14,236, dsvm: 2,285, agsvm: 1,764, adgsvm: 0,362
