FallDetector: svm: 15,087, theta: -59,088, dsvm: 7,646, agsvm: -9,905, adgsvm: -5,020
FallDetector: svm: 18,125, theta: -53,141, dsvm: 12,614, agsvm: -10,702, adgsvm: -7,448
FallDetector: svm: 10,667, theta: -50,044, dsvm: 8,052, agsvm: -5,931, adgsvm: -4,477
FallDetector: svm: 15,658, theta: -48,690, dsvm: 6,201, agsvm: -8,471, adgsvm: -3,355
FallDetector: svm: 9,608, theta: -45,336, dsvm: 6,275, agsvm: -4,840, adgsvm: -3,161
FallDetector: svm: 10,048, theta: -45,964, dsvm: 0,633, agsvm: -5,132, adgsvm: -0,323
FallDetector: svm: 9,970, theta: -45,689, dsvm: 0,097, agsvm: -5,061, adgsvm: -0,049
FallDetector: svm: 9,871, theta: -45,435, dsvm: 0,110, agsvm: -4,983, adgsvm: -0,056
FallDetector: svm: 9,945, theta: -45,704, dsvm: 0,088, agsvm: -5,050, adgsvm: -0,045
FallDetector: svm: 9,949, theta: -45,412, dsvm: 0,055, agsvm: -5,020, adgsvm: -0,028
FallDetector: svm: 9,894, theta: -45,259, dsvm: 0,063, agsvm: -4,975, adgsvm: -0,032
FallDetector: svm: 9,943, theta: -45,539, dsvm: 0,098, agsvm: -5,031, adgsvm: -0,050
FallDetector: svm: 9,954, theta: -45,437, dsvm: 0,034, agsvm: -5,025, adgsvm: -0,017
FallDetector: svm: 9,924, theta: -45,431, dsvm: 0,048, agsvm: -5,009, adgsvm: -0,024
FallDetector: svm: 9,909, theta: -45,343, dsvm: 0,039, agsvm: -4,992, adgsvm: -0,020
FallDetector: svm: 9,940, theta: -45,519, dsvm: 0,044, agsvm: -5,027, adgsvm: -0,022
FallDetector: svm: 9,920, theta: -45,407, dsvm: 0,028, agsvm: -5,005, adgsvm: -0,014
FallDetector: svm: 9,930, theta: -45,306, dsvm: 0,034, agsvm: -4,999, adgsvm: -0,017
FallDetector: svm: 9,942, theta: -45,370, dsvm: 0,019, agsvm: -5,012, adgsvm: -0,010
FallDetector: svm: 9,940, theta: -45,519, dsvm: 0,028, agsvm: -5,027, adgsvm: -0,014
FallDetector: svm: 9,916, theta: -45,388, dsvm: 0,039, agsvm: -5,001, adgsvm: -0,020
FallDetector: svm: 9,935, theta: -45,495, dsvm: 0,027, agsvm: -5,022, adgsvm: -0,014
FallDetector: svm: 9,909, theta: -45,343, dsvm: 0,043, agsvm: -4,992, adgsvm: -0,022
FallDetector: svm: 13,180, theta: -86,615, dsvm: 8,350, agsvm: -12,684, adgsvm: -8,036
FallDetector: svm: 11,084, theta: -83,190, dsvm: 10,357, agsvm: -10,245, adgsvm: -9,574
FallDetector: svm: 9,856, theta: -47,504, dsvm: 9,121, agsvm: -5,202, adgsvm: -4,814
FallDetector: svm: 9,702, theta: -40,945, dsvm: 1,130, agsvm: -4,414, adgsvm: -0,514
FallDetector: svm: 10,419, theta: -47,907, dsvm: 1,518, agsvm: -5,546, adgsvm: -0,808
FallDetector: svm: 9,907, theta: -45,489, dsvm: 0,693, agsvm: -5,007, adgsvm: -0,350
FallDetector: svm: 10,025, theta: -46,750, dsvm: 0,254, agsvm: -5,208, adgsvm: -0,132
FallDetector: svm: 9,961, theta: -46,553, dsvm: 0,130, agsvm: -5,153, adgsvm: -0,067
