x;y;z;a
-0.567;4.869;7.744;9.165
0.390;4.582;5.657;7.290
-1.122;2.417;12.092;12.382
-0.988;4.639;10.196;11.245
-1.295;2.226;7.974;8.380
1.137;1.651;1.251;2.363
11.748;-4.381;2.937;12.877
16.211;-6.201;-2.215;17.497
10.312;-4.554;-1.104;11.326
9.584;1.613;1.136;9.785
10.350;-9.993;-1.219;14.438
7.285;-7.331;-4.532;11.285
4.604;-5.569;3.760;8.145
5.638;-8.193;0.370;9.952
8.952;-0.073;2.611;9.325
16.135;-3.404;-2.176;16.633
7.400;-1.795;-1.813;7.827
11.308;-4.381;1.213;12.187
6.730;-3.788;0.868;7.771
20.502;-1.661;-1.085;20.597
5.906;1.211;-1.142;6.136
15.924;-30.067;1.615;34.061
3.876;-5.550;1.462;6.925
3.531;-0.972;0.983;3.792
9.143;-8.691;6.021;13.978
18.816;-16.525;-1.640;25.096
5.255;-3.117;1.749;6.355
2.209;-7.867;5.810;10.026
4.508;-0.972;3.416;5.739
2.650;3.241;-1.602;4.482
-0.184;-8.538;4.986;9.889
9.143;-13.690;0.064;16.462
6.404;-9.361;3.109;11.760
1.750;0.234;4.871;5.181
5.906;-12.349;2.343;13.887
1.788;0.157;1.021;2.065
12.189;-17.023;-1.238;20.973
8.358;-17.904;1.826;19.843
0.198;-1.508;2.515;2.939
3.876;-8.480;3.282;9.884
3.091;-7.676;7.132;10.924
12.514;-11.545;6.614;18.265
2.344;-5.396;5.484;8.043
6.864;-5.550;13.223;15.898
5.906;-1.010;3.492;6.935
7.668;2.801;6.691;10.555
8.071;-3.577;2.190;9.095
5.734;-0.187;8.606;10.343
2.114;-1.987;10.694;11.081
2.382;-2.734;7.591;8.412
-0.931;-18.038;2.477;18.231
4.776;-9.993;1.711;11.207
4.546;-8.231;0.868;9.443
7.515;-4.400;5.637;10.373
9.948;-3.960;-0.759;10.734
8.358;-5.013;-0.663;9.768
11.001;-1.297;0.485;11.087
10.886;1.058;-1.372;11.023
12.304;-2.562;0.198;12.569
8.435;-0.474;0.887;8.494
10.235;0.406;-0.682;10.265
12.419;1.881;-0.836;12.588
6.174;-2.619;0.408;6.719
14.353;-2.466;1.270;14.618
12.572;-0.302;-0.529;12.586
9.718;-0.550;-0.108;9.734
11.940;0.023;-0.299;11.943
9.871;0.847;-0.357;9.913
9.775;-2.102;-0.165;9.999
13.855;-1.412;1.117;13.971
10.331;0.770;-0.338;10.365
9.048;-0.474;-0.951;9.110
10.561;-1.355;0.466;10.657
7.707;-0.455;1.807;7.929
10.637;-1.489;0.159;10.742
11.097;-1.623;0.370;11.221
9.086;-0.168;-0.548;9.104
9.603;-0.130;-0.740;9.632
8.511;-1.910;1.998;8.948
7.860;-0.264;3.090;8.449
10.752;-0.685;1.079;10.827
9.986;-0.895;-0.931;10.069
6.519;-0.207;-0.778;6.568
7.573;-0.302;-0.510;7.596
15.809;-4.094;1.175;16.372
3.723;-5.186;3.109;7.101
8.052;-0.819;-0.433;8.105
12.878;-2.274;-0.759;13.099
6.404;-1.719;2.247;7.001
7.994;-0.934;-1.544;8.195
12.419;0.176;-0.338;12.425
6.232;-2.619;1.807;6.997
12.016;-0.838;-5.528;13.253
4.221;-1.432;-0.261;4.465
8.147;-1.259;2.669;8.665
6.692;-1.451;-0.855;6.900
10.503;-8.902;9.392;16.666
3.704;1.268;0.064;3.915
20.176;-7.676;-0.568;21.594
5.312;-0.053;2.669;5.945
16.633;-1.738;-0.165;16.724
11.672;0.502;0.198;11.684
9.392;0.330;0.159;9.399
8.090;-0.685;0.408;8.129
13.779;-2.619;2.056;14.175
7.305;-0.876;0.102;7.358
9.316;-1.700;1.194;9.544
9.526;-1.374;1.902;9.810
8.396;0.636;1.213;8.507
9.603;0.119;0.140;9.604
11.461;-0.799;0.772;11.514
6.136;-0.799;2.209;6.570
8.990;-1.144;1.060;9.124
11.538;-0.799;0.772;11.591
8.281;-0.646;0.159;8.307
8.684;-0.092;-0.204;8.687
10.886;-0.723;1.883;11.071
7.630;-0.627;3.301;8.337
5.906;-0.455;1.194;6.042
10.446;-1.393;-1.813;10.693
10.216;2.207;-1.487;10.557
9.297;3.318;-0.414;9.880
10.810;2.513;1.098;11.152
12.131;-1.393;-0.778;12.235
10.561;-1.489;-1.468;10.766
11.289;1.594;-1.391;11.485
11.116;-1.125;-1.449;11.266
10.580;-1.949;-1.583;10.874
8.760;-1.987;-1.678;9.138
9.737;-1.259;-2.081;10.036
9.967;-1.642;-1.908;10.280
9.795;-1.259;-2.291;10.137
9.526;-0.245;-0.721;9.556
11.499;-2.485;-1.027;11.809
8.301;-1.202;-3.345;9.030
9.660;-0.876;-1.659;9.840
10.580;-1.757;-0.663;10.745
10.867;-1.125;-1.774;11.068
9.450;0.291;-0.644;9.476
11.748;2.092;0.006;11.933
10.714;0.962;-0.855;10.791
8.569;0.406;-1.295;8.675
8.530;1.153;-1.908;8.816
11.231;0.253;-1.391;11.319
11.384;-0.130;-1.544;11.489
15.962;-2.408;-0.204;16.144
14.296;-4.017;1.653;14.941
16.920;-4.439;7.112;18.883
12.974;-5.818;-10.240;17.522
-1.027;-3.500;-1.085;3.805
-10.048;1.709;1.864;10.362
-4.417;-4.707;3.894;7.539
-4.359;-1.144;5.139;6.835
-2.425;-1.412;7.591;8.093
1.731;-3.577;14.180;14.726
5.581;-0.360;9.334;10.881
7.554;-0.991;4.776;8.992
10.963;0.004;5.925;12.461
10.427;-2.255;5.044;11.800
8.052;2.513;5.293;9.958
9.028;0.904;7.151;11.552
9.028;0.904;7.151;11.552
9.028;0.904;7.151;11.552
9.507;1.172;6.499;11.575
8.262;0.445;4.910;9.621
9.680;0.713;4.910;10.877
9.009;0.713;4.527;10.107
8.377;-1.910;4.086;9.514
7.534;-3.902;3.607;9.219
9.929;-2.791;3.473;10.883
10.522;-3.577;3.856;11.763
8.186;-2.064;4.756;9.689
8.894;-1.776;5.523;10.619
15.368;-1.757;-3.000;15.756
14.851;-1.068;-2.445;15.088
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.275;2.992;9.238;9.714
0.505;2.647;8.166;8.599
1.079;4.754;9.660;10.820
2.075;2.705;8.875;9.507
0.658;3.069;8.032;8.624
0.601;4.103;8.587;9.536
-0.031;4.735;10.024;11.086
-1.007;2.743;9.162;9.617
0.122;3.260;8.587;9.186
0.198;3.758;8.913;9.675
0.639;4.122;9.871;10.716
0.543;3.509;8.491;9.204
0.601;4.122;8.530;9.493
0.830;4.410;8.664;9.757
1.022;4.429;8.606;9.733
1.233;3.931;8.415;9.369
