x;y;z;a
3.953;-8.346;4.105;10.106
3.914;-8.365;4.124;10.114
3.876;-8.519;3.971;10.167
3.991;-8.365;4.182;10.168
3.876;-8.538;3.914;10.160
3.953;-8.442;3.971;10.132
4.278;-8.174;4.795;10.397
2.822;-8.959;2.898;9.830
5.523;-6.852;5.599;10.431
3.167;-8.480;3.856;9.839
4.297;-7.695;4.680;9.979
2.305;-8.116;4.622;9.620
3.665;-8.231;4.584;10.109
3.914;-8.538;5.484;10.876
4.853;-7.369;4.067;9.715
3.780;-8.193;3.894;9.827
3.110;-8.327;3.799;9.666
3.838;-8.212;4.163;9.975
3.933;-8.346;4.278;10.170
3.780;-8.155;4.565;10.081
3.818;-8.499;4.392;10.300
3.876;-8.270;3.818;9.899
3.991;-8.423;4.814;10.490
4.316;-7.982;4.278;10.032
3.167;-8.940;4.105;10.334
3.550;-8.538;4.220;10.164
4.010;-8.270;4.239;10.121
4.048;-8.423;4.469;10.359
3.780;-8.461;4.143;10.151
3.799;-8.538;4.201;10.246
3.972;-8.174;4.469;10.127
3.914;-8.538;4.373;10.360
3.780;-8.442;4.392;10.239
3.435;-8.519;4.220;10.108
2.229;-9.955;6.270;11.974
1.213;-8.978;4.124;9.954
3.416;-3.538;3.703;6.156
0.275;-1.451;-0.836;1.697
35.749;-39.664;6.040;53.737
-11.159;-10.549;-21.599;26.501
-1.812;-6.124;10.752;12.506
-0.011;-8.499;10.158;13.244
-0.586;-7.025;7.419;10.234
-1.831;-6.948;6.384;9.612
-1.429;-6.163;7.879;10.105
-1.486;-6.335;7.630;10.028
-1.467;-6.316;7.687;10.057
-1.467;-6.316;7.725;10.086
-1.467;-6.316;7.725;10.086
-1.467;-6.297;7.706;10.059
-1.486;-6.297;7.706;10.062
-1.467;-6.316;7.706;10.071
-1.467;-6.316;7.706;10.071
-1.467;-6.297;7.706;10.059
-1.448;-6.297;7.725;10.071
-1.486;-6.316;7.668;10.045
-1.467;-6.316;7.668;10.042
-1.467;-6.297;7.706;10.059
-1.467;-6.316;7.706;10.071
-1.467;-6.335;7.687;10.068
-1.448;-6.258;7.706;10.032
-1.467;-6.316;7.706;10.071
-1.486;-6.316;7.706;10.074
-1.467;-6.297;7.706;10.059
-1.467;-6.316;7.687;10.057
-1.467;-6.316;7.725;10.086
-1.467;-6.297;7.706;10.059
-1.486;-6.316;7.706;10.074
-1.467;-6.297;7.725;10.074
-1.467;-6.316;7.706;10.071
-1.467;-6.316;7.706;10.071
-1.218;-6.048;8.683;10.652
