x;y;z;a
4.968;-8.250;3.224;10.155
4.891;-8.327;3.090;10.139
4.929;-8.270;3.186;10.141
4.891;-8.289;3.147;10.126
4.891;-8.289;3.147;10.126
4.872;-8.308;3.128;10.126
4.891;-8.250;3.243;10.124
5.159;-8.193;3.243;10.210
4.374;-8.614;2.918;10.092
4.795;-8.155;3.531;10.097
4.891;-8.442;2.956;10.194
5.427;-7.906;3.492;10.205
4.182;-8.883;2.496;10.130
5.083;-7.925;3.607;10.082
4.661;-8.595;3.224;10.295
5.198;-7.906;3.856;10.217
4.891;-8.231;2.879;9.998
4.872;-8.404;2.994;10.165
5.044;-8.116;3.435;10.154
4.834;-8.270;3.071;10.059
4.776;-8.365;3.167;10.139
4.853;-8.308;2.994;10.076
4.297;-8.595;3.301;10.160
5.849;-7.254;3.588;9.985
5.485;-8.250;3.224;10.418
3.972;-8.748;3.071;10.086
4.278;-8.423;3.262;9.994
4.336;-8.748;2.745;10.142
4.757;-7.829;3.511;9.810
5.063;-7.867;3.531;9.999
4.489;-7.810;3.531;9.675
4.834;-8.270;3.780;10.298
3.799;-8.978;2.841;10.154
4.910;-8.059;3.722;10.144
4.221;-8.365;3.454;9.986
4.470;-8.270;3.703;10.103
4.470;-8.327;3.511;10.082
4.202;-8.499;3.473;10.097
4.278;-8.308;3.933;10.138
4.029;-8.327;3.952;10.059
4.029;-8.499;3.818;10.151
4.470;-8.155;3.952;10.104
4.029;-8.595;3.703;10.189
4.316;-8.365;3.894;10.186
4.144;-8.519;3.569;10.123
4.010;-9.055;2.975;10.340
4.144;-8.825;1.807;9.915
6.826;-8.021;3.971;11.256
0.486;-10.913;4.680;11.884
0.352;-5.492;0.830;5.565
2.305;-5.588;-2.023;6.374
20.061;26.207;38.832;50.962
1.137;0.674;-7.099;7.221
-7.597;4.256;-10.164;13.384
-2.904;-4.151;3.722;6.286
-4.359;-7.638;5.159;10.196
-0.241;-5.033;9.717;10.946
-1.869;-6.278;7.476;9.940
-2.099;-6.527;6.997;9.796
-1.754;-6.086;8.472;10.578
-2.099;-6.450;7.285;9.954
-2.042;-6.354;7.476;10.022
-1.984;-6.335;7.630;10.114
-2.061;-6.373;7.495;10.052
-2.023;-6.354;7.572;10.090
-2.003;-6.354;7.515;10.043
-2.023;-6.354;7.534;10.061
-2.003;-6.354;7.553;10.071
-2.023;-6.354;7.515;10.047
-2.023;-6.354;7.534;10.061
-2.023;-6.373;7.553;10.087
-2.042;-6.373;7.553;10.091
-2.023;-6.373;7.534;10.073
-2.003;-6.373;7.515;10.055
-2.023;-6.373;7.515;10.059
-2.003;-6.354;7.515;10.043
-2.003;-6.354;7.515;10.043
-2.023;-6.373;7.534;10.073
-2.023;-6.373;7.553;10.087
-2.023;-6.354;7.534;10.061
-2.023;-6.373;7.553;10.087
-2.003;-6.354;7.515;10.043
-2.023;-6.354;7.534;10.061
-2.003;-6.373;7.534;10.069
-2.023;-6.354;7.553;10.075
-2.023;-6.354;7.515;10.047
-2.003;-6.354;7.515;10.043
-2.023;-6.373;7.553;10.087
-1.908;-6.258;7.821;10.197
-1.908;-6.239;7.840;10.200
-2.003;-6.373;7.553;10.083
-2.157;-6.527;6.997;9.809
