x;y;z;a
-0.912;0.464;9.679;9.733
-1.544;1.670;9.871;10.130
3.857;-1.451;9.986;10.803
-5.030;-9.534;-2.943;11.174
0.332;-10.894;1.615;11.018
0.830;-9.304;2.151;9.585
-2.003;-8.959;4.029;10.025
-3.057;3.356;10.828;11.741
0.945;-9.744;3.665;10.453
1.462;-7.887;5.599;9.782
2.286;-7.714;6.710;10.476
0.715;-7.676;6.135;9.852
0.830;-7.676;6.499;10.092
0.773;-7.925;6.576;10.327
0.735;-7.752;6.289;10.009
0.601;-7.906;6.346;10.156
0.754;-7.848;6.346;10.121
0.581;-7.714;6.327;9.994
0.735;-7.657;6.595;10.132
0.696;-7.791;6.442;10.133
0.696;-7.772;6.519;10.168
0.696;-7.714;6.480;10.098
0.696;-7.638;6.480;10.040
0.850;-7.542;6.576;10.042
-2.272;-9.093;7.725;12.146
3.876;-5.416;9.392;11.514
2.382;-6.699;6.059;9.341
0.390;0.291;7.151;7.168
3.110;7.149;5.427;9.499
2.458;7.398;5.388;9.477
2.478;7.762;5.427;9.790
2.018;7.627;4.603;9.134
1.041;7.723;4.546;9.022
-0.165;5.501;5.772;7.975
-0.011;-5.837;9.602;11.237
1.788;-10.108;5.484;11.638
1.903;-7.906;6.193;10.221
2.037;-8.059;5.791;10.131
1.750;-7.503;6.212;9.897
1.826;-7.867;6.078;10.108
1.903;-8.404;5.676;10.318
1.865;-8.480;5.503;10.279
1.654;-7.657;5.810;9.753
1.654;-7.676;6.729;10.341
1.692;-7.484;6.480;10.043
1.865;-8.001;6.059;10.208
1.903;-8.001;5.925;10.136
1.826;-7.887;5.963;10.054
2.018;-8.174;5.580;10.100
1.960;-8.174;5.657;10.132
2.037;-8.116;5.503;10.015
2.018;-8.231;5.465;10.084
2.018;-8.365;5.388;10.152
1.980;-8.250;5.274;9.990
1.960;-8.193;5.159;9.878
2.458;-8.557;5.159;10.290
2.822;-8.423;5.446;10.419
2.842;-8.327;5.254;10.248
2.688;-8.116;5.312;10.065
2.746;-8.308;5.120;10.138
2.822;-8.365;5.159;10.225
3.857;-8.480;5.369;10.752
3.550;-7.733;4.814;9.776
4.374;-5.971;5.101;8.989
5.983;-2.830;2.803;7.187
16.748;-3.749;-2.081;17.288
9.871;-2.791;0.600;10.275
12.706;-0.742;1.979;12.880
7.822;3.145;0.408;8.440
10.676;-2.619;-1.238;11.062
9.929;-1.719;-0.836;10.111
10.906;-1.642;0.830;11.060
11.135;0.445;0.677;11.164
8.588;-1.240;0.753;8.709
9.603;-0.895;0.313;9.649
8.779;0.004;2.439;9.111
10.676;-1.661;1.060;10.856
9.067;-0.283;0.083;9.071
11.672;-1.240;-0.778;11.763
10.867;-0.550;-2.962;11.277
11.078;-0.111;-2.732;11.410
12.112;-2.313;1.404;12.410
11.155;1.230;1.883;11.379
5.983;-5.799;2.822;8.797
4.508;-11.813;-1.468;12.729
5.198;-10.223;-1.219;11.533
3.972;-6.086;-3.556;8.091
0.811;-6.699;0.466;6.764
9.948;-3.251;-0.357;10.471
7.362;-5.282;1.175;9.136
7.898;-7.312;-5.528;12.099
10.350;-2.734;1.960;10.883
8.454;-1.355;0.696;8.590
10.139;-2.083;-1.066;10.405
9.890;3.605;-2.234;10.761
14.353;-0.417;0.791;14.381
5.466;-0.168;2.362;5.957
8.684;-6.890;2.649;11.397
7.170;-7.408;2.228;10.547
7.209;-7.829;2.477;10.927
7.305;-6.871;-0.414;10.037
7.573;-5.435;0.408;9.330
7.841;-7.293;1.634;10.832
6.921;-6.086;0.926;9.262
6.462;-0.665;1.213;6.608
15.694;-2.600;5.657;16.884
14.334;-8.059;6.883;17.826
4.278;-0.436;6.346;7.666
0.084;2.992;7.495;8.071
-0.433;4.084;8.683;9.605
-1.142;3.682;8.242;9.099
-1.122;4.582;8.415;9.647
-0.471;4.927;8.128;9.517
-0.050;5.022;7.706;9.198
-0.663;4.256;9.104;10.072
0.313;4.065;8.587;9.506
-0.395;4.429;8.645;9.722
-0.126;3.892;8.587;9.429
