FallDetector: svm: 8,430, theta: 31,981, dsvm: 4,129, agsvm: 2,996, adgsvm: 1,467
FallDetector: svm: 18,481, theta: 12,672, dsvm: 12,631, agsvm: 2,602, adgsvm: 1,778
FallDetector: svm: 10,568, theta: 21,783, dsvm: 8,279, agsvm: 2,558, adgsvm: 2,004
FallDetector: svm: 9,504, theta: 52,607, dsvm: 5,687, agsvm: 5,555, adgsvm: 3,324
FallDetector: svm: 27,295, theta: 30,459, dsvm: 19,579, agsvm: 9,238, adgsvm: 6,626
FallDetector: svm: 7,630, theta: -81,685, dsvm: 30,415, agsvm: -6,925, adgsvm: -27,605
FallDetector: svm: 10,607, theta: 37,157, dsvm: 10,921, agsvm: 4,379, adgsvm: 4,509
FallDetector: svm: 1,819, theta: 38,495, dsvm: 8,821, agsvm: 0,778, adgsvm: 3,773
FallDetector: svm: 15,850, theta: 21,033, dsvm: 14,213, agsvm: 3,704, adgsvm: 3,322
FallDetector: svm: 8,684, theta: 22,993, dsvm: 7,322, agsvm: 2,218, adgsvm: 1,871
FallDetector: svm: 11,330, theta: 21,767, dsvm: 4,629, agsvm: 2,740, adgsvm: 1,120
FallDetector: svm: 5,233, theta: 21,417, dsvm: 6,468, agsvm: 1,245, adgsvm: 1,539
FallDetector: svm: 9,019, theta: 2,724, dsvm: 4,496, agsvm: 0,273, adgsvm: 0,136
FallDetector: svm: 11,576, theta: 17,194, dsvm: 3,780, agsvm: 2,212, adgsvm: 0,722
FallDetector: svm: 6,496, theta: 30,129, dsvm: 5,477, agsvm: 2,175, adgsvm: 1,834
FallDetector: svm: 11,981, theta: 4,749, dsvm: 6,772, agsvm: 0,632, adgsvm: 0,357
FallDetector: svm: 6,125, theta: 34,256, dsvm: 7,327, agsvm: 2,331, adgsvm: 2,789
FallDetector: svm: 25,126, theta: 10,123, dsvm: 20,244, agsvm: 2,826, adgsvm: 2,277
FallDetector: svm: 16,284, theta: 25,652, dsvm: 12,531, agsvm: 4,641, adgsvm: 3,572
FallDetector: svm: 2,869, theta: 47,949, dsvm: 13,699, agsvm: 1,529, adgsvm: 7,298
FallDetector: svm: 10,632, theta: 7,493, dsvm: 8,661, agsvm: 0,885, adgsvm: 0,721
FallDetector: svm: 8,214, theta: 40,246, dsvm: 5,799, agsvm: 3,673, adgsvm: 2,593
FallDetector: svm: 25,411, theta: 15,183, dsvm: 19,486, agsvm: 4,287, adgsvm: 3,287
FallDetector: svm: 2,650, theta: 6,964, dsvm: 15,554, agsvm: 0,205, adgsvm: 1,204
FallDetector: svm: 18,289, theta: 3,190, dsvm: 15,646, agsvm: 0,648, adgsvm: 0,555
FallDetector: svm: 3,754, theta: 42,563, dsvm: 15,598, agsvm: 1,775, adgsvm: 7,377
FallDetector: svm: 12,886, theta: 61,757, dsvm: 9,504, agsvm: 8,842, adgsvm: 6,521
FallDetector: svm: 12,309, theta: 12,925, dsvm: 10,472, agsvm: 1,768, adgsvm: 1,504
FallDetector: svm: 14,331, theta: 10,645, dsvm: 2,294, agsvm: 1,695, adgsvm: 0,271
