x;y;z;a
0.373;3.422;4.567;5.719
1.388;-2.457;-4.569;5.37
-16.118;-30.078;-5.201;34.519
-0.986;-6.69;-1.466;6.92
-0.565;7.483;11.788;13.974
1.369;1.047;-0.278;1.745
1.79;-19.945;-1.964;20.121
2.556;-11.096;-5.45;12.624
0.163;-12.073;-0.087;12.075
3.418;-8.797;0.583;9.456
0.335;-7.15;-0.891;7.213
0.335;-7.15;-0.891;7.213
0.335;-7.15;-0.891;7.213
-0.833;-9.41;-0.24;9.45
1.235;-9.238;0.64;9.342
1.771;-15.54;-4.013;16.147
-0.048;-7.782;-1.466;7.919
-1.657;-8.357;0.372;8.528
-0.258;-10.406;-1.159;10.474
-2.806;-12.475;-1.523;12.877
-1.312;-7.418;-0.029;7.533
-0.201;-10.177;1.866;10.349
-0.814;-7.418;3.743;8.349
-5.258;-8.28;2.9;10.228
-5.928;-9.43;3.82;11.776
