x;y;z;a
-4.032;-2.228;7.631;8.914
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
-8.591;-4.22;2.575;9.912
