x;y;z;a
-4.741;-9.832;4.279;11.724
-20.715;-16.402;-0.412;26.426
-3.879;-2.132;2.996;5.345
1.445;-1.557;9.145;9.388
-0.852;10.567;8.359;13.5
-0.795;1.277;10.236;10.346
0.105;-0.676;2.862;2.943
8.188;-13.529;8.034;17.738
-0.124;-9.506;3.149;10.015
-0.603;-7.993;3.667;8.815
1.062;-10.023;3.417;10.643
2.441;-9.468;1.655;9.917
2.863;-10.157;1.828;10.71
3.514;-10.387;2.038;11.153
3.284;-8.338;3.877;9.764
2.978;-6.805;3.59;8.25
2.748;-9.219;4.069;10.445
2.901;-7.821;3.322;8.979
2.709;-9.257;3.571;10.285
1.905;-9.602;3.724;10.474
0.105;-2.093;4.72;5.164
-2.499;-15.367;-7.863;17.442
0.794;-12.015;-1.906;12.191
0.832;-9.468;-0.183;9.506
3.533;-8.855;0.793;9.567
