x;y;z;a
7.287;3.269;4.126;8.989
-6.771;-4.277;-0.278;8.014
7.211;-9.027;-2.328;11.786
6.042;-12.552;-1.313;13.992
1.56;-9.928;-1.906;10.229
2.422;-9.793;-3.056;10.541
2.192;-10.004;-2.366;10.511
1.426;-10.56;-2.251;10.891
5.678;-9.487;-3.132;11.491
3.131;-9.161;-0.7;9.707
7.441;-8.223;3.149;11.528
3.744;-5.809;2.824;7.466
11.712;-9.334;4.528;15.646
5.927;-5.599;1.464;8.284
0.449;-0.714;6.08;6.138
-5.009;4.571;15.389;16.817
7.307;2.407;17.668;19.27
6.981;-7.514;6.616;12.205
0.029;2.981;8.129;8.658
1.215;-0.389;11.175;11.247
9.069;0.338;-0.719;9.103
8.456;-10.598;-4.684;14.344
-0.68;-9.832;-9.779;13.884
-6.369;-3.415;-7.346;10.305
-1.446;-6.422;-7.136;9.709
