x;y;z;a
-5.813;-8.28;-2.979;10.547
-14.126;-15.003;-6.599;21.638
-3.859;-5.924;-0.278;7.076
7.192;-19.85;-2.807;21.299
-1.044;1.353;-1.638;2.367
5.947;-7.074;-1.753;9.406
9.356;-6.71;-5.105;12.594
5.353;-4.469;-2.941;7.568
3.571;-7.572;-7.71;11.381
3.571;-6.978;-4.339;8.959
1.752;-6.71;-4.243;8.13
0.928;-11.402;-8.936;14.516
-0.029;-10.636;-4.933;11.724
-1.542;-5.58;0.372;5.801
-5.545;-15.75;-5.488;17.577
-5.353;-9.736;0.659;11.13
-1.216;-14.505;1.617;14.646
-7.403;-2.534;5.85;9.77
3.782;-8.663;-1.351;9.549
-6.848;-0.676;0.066;6.882
26.825;-26.803;-3.209;38.056
-6.905;1.832;5.697;9.138
-4.338;-1.385;5.754;7.338
5.602;-9.046;-3.994;11.365
-18.417;-20.29;-9.242;28.919
