x;y;z;a
4.625;-6.307;0.87;7.869
4.05;-11.9;-5.852;13.866
4.836;-9.257;-0.432;10.453
3.878;-8.472;-1.562;9.447
5.085;-10.33;-1.37;11.595
4.567;-8.893;-1.14;10.062
6.023;-11.441;-0.489;12.939
3.418;-10.445;4.988;12.069
0.182;-9.219;5.295;10.633
3.188;-7.974;1.406;8.702
2.537;-9.219;3.781;10.282
6.923;-12.092;3.877;14.463
4.931;-1.059;3.59;6.19
9.241;-4.105;6.616;12.084
5.544;2.234;1.042;6.067
4.472;-17.934;-16.847;25.009
4.395;-1.634;7.88;9.169
1.235;-1.308;12.056;12.189
0.01;-9.468;-4.052;10.299
0.01;-9.468;-4.052;10.299
0.01;-9.468;-4.052;10.299
0.01;-9.468;-4.052;10.299
0.01;-9.468;-4.052;10.299
0.01;-9.468;-4.052;10.299
0.01;-9.468;-4.052;10.299
